order_id,customer_id,product_id,order_date,quantity,revenue,channel
O005009,C0530,P0017,2025-12-11,1,123.38,Paid
O005010,C0036,P0022,2025-12-11,3,391.14,Referral
O005011,C0288,P0027,2025-12-11,3,134.88,Paid
O005012,C0210,P0032,2025-12-11,3,32.97,Paid
O005013,C0102,P0025,2025-12-11,2,92.12,Paid
O005014,C0456,P0039,2025-12-11,3,56.34,Paid
O005015,C0148,P0033,2025-12-11,2,167.96,Paid
O005016,C0574,P0015,2025-12-11,2,104.6,Paid
O005017,C0101,P0014,2025-12-11,1,61.43,Paid
O005018,C0310,P0032,2025-12-11,1,10.99,Organic
O005019,C0619,P0034,2025-12-11,1,93.55,Referral
O005020,C0575,P0001,2025-12-12,1,313.86,Paid
O005021,C0024,P0001,2025-12-12,2,627.72,Paid
O005022,C0617,P0014,2025-12-12,1,61.43,Paid
O005023,C0173,P0014,2025-12-12,2,122.86,Paid
O005024,C0098,P0029,2025-12-12,3,68.67,Paid
O005025,C0212,P0039,2025-12-12,1,18.78,Organic
O005026,C0505,P0035,2025-12-12,1,96.43,Paid
O005027,C0739,P0005,2025-12-12,3,529.65,Paid
O005028,C0086,P0008,2025-12-12,3,558.9,Organic
O005029,C0488,P0007,2025-12-12,3,185.94,Paid
O005030,C0198,P0013,2025-12-12,1,43.26,Paid
O005031,C0085,P0013,2025-12-12,1,43.26,Paid
O005032,C0026,P0011,2025-12-12,2,87.64,Paid
O005033,C0302,P0010,2025-12-12,3,109.59,Email
O005034,C0085,P0015,2025-12-12,1,52.3,Paid
O005035,C0242,P0022,2025-12-12,1,130.38,Paid
O005036,C0106,P0017,2025-12-12,1,123.38,Organic
O005037,C0383,P0024,2025-12-12,2,213.94,Organic
O005038,C0484,P0027,2025-12-12,2,89.92,Paid
O005039,C0604,P0029,2025-12-12,3,68.67,Paid
O005040,C0758,P0036,2025-12-12,3,85.59,Paid
O005041,C0599,P0033,2025-12-12,3,251.94,Paid
O005042,C0523,P0001,2025-12-12,3,941.58,Paid
O005043,C0391,P0007,2025-12-12,2,123.96,Paid
O005044,C0778,P0008,2025-12-12,3,558.9,Paid
O005045,C0084,P0012,2025-12-12,2,79.86,Organic
O005046,C0445,P0009,2025-12-12,1,48.65,Paid
O005047,C0008,P0019,2025-12-12,1,79.59,Paid
O005048,C0393,P0021,2025-12-12,2,235.56,Paid
O005049,C0611,P0024,2025-12-12,3,320.91,Paid
O005050,C0770,P0018,2025-12-12,1,86.71,Paid
O005051,C0215,P0027,2025-12-12,2,89.92,Paid
O005052,C0471,P0034,2025-12-12,3,280.65,Paid
O005053,C0153,P0040,2025-12-12,1,35.3,Paid
O005054,C0367,P0004,2025-12-12,2,235.4,Paid
O005055,C0593,P0024,2025-12-12,2,213.94,Email
O005056,C0294,P0018,2025-12-12,1,86.71,Paid
O005057,C0608,P0021,2025-12-12,3,353.34,Paid
O005058,C0550,P0031,2025-12-12,3,89.55,Paid
O005059,C0406,P0028,2025-12-12,2,45.44,Paid
O005060,C0482,P0001,2025-12-13,3,941.58,Paid
O005061,C0038,P0005,2025-12-13,3,529.65,Paid
O005062,C0549,P0007,2025-12-13,3,185.94,Paid
O005063,C0736,P0004,2025-12-13,3,353.1,Paid
O005064,C0110,P0001,2025-12-13,3,941.58,Paid
O005065,C0648,P0007,2025-12-13,1,61.98,Email
O005066,C0269,P0006,2025-12-13,3,477.6,Paid
O005067,C0470,P0016,2025-12-13,1,29.82,Paid
O005068,C0421,P0009,2025-12-13,1,48.65,Paid
O005069,C0339,P0011,2025-12-13,1,43.82,Paid
O005070,C0277,P0017,2025-12-13,2,246.76,Paid
O005071,C0024,P0023,2025-12-13,2,250.92,Paid
O005072,C0165,P0018,2025-12-13,2,173.42,Paid
O005073,C0435,P0024,2025-12-13,1,106.97,Referral
O005074,C0065,P0020,2025-12-13,1,112.73,Paid
O005075,C0749,P0017,2025-12-13,2,246.76,Paid
O005076,C0027,P0032,2025-12-13,2,21.98,Paid
O005077,C0303,P0025,2025-12-13,2,92.12,Paid
O005078,C0677,P0038,2025-12-13,1,103.02,Paid
O005079,C0361,P0037,2025-12-13,2,164.62,Paid
O005080,C0698,P0006,2025-12-13,1,159.2,Paid
O005081,C0612,P0003,2025-12-13,1,97.97,Paid
O005082,C0320,P0003,2025-12-13,2,195.94,Paid
O005083,C0086,P0006,2025-12-13,1,159.2,Email
O005084,C0021,P0009,2025-12-13,3,145.95,Organic
O005085,C0028,P0010,2025-12-13,2,73.06,Email
O005086,C0347,P0023,2025-12-13,1,125.46,Paid
O005087,C0026,P0019,2025-12-13,3,238.77,Paid
O005088,C0721,P0023,2025-12-13,3,376.38,Paid
O005089,C0463,P0029,2025-12-13,1,22.89,Paid
O005090,C0423,P0030,2025-12-13,1,16.01,Organic
O005091,C0760,P0027,2025-12-13,2,89.92,Email
O005092,C0086,P0033,2025-12-13,1,83.98,Organic
O005093,C0698,P0036,2025-12-13,3,85.59,Paid
O005094,C0796,P0034,2025-12-13,3,280.65,Paid
O005095,C0382,P0035,2025-12-13,2,192.86,Paid
O005096,C0706,P0007,2025-12-13,1,61.98,Paid
O005097,C0112,P0006,2025-12-13,1,159.2,Paid
O005098,C0350,P0001,2025-12-13,3,941.58,Email
O005099,C0480,P0003,2025-12-13,2,195.94,Paid
O005100,C0326,P0004,2025-12-13,2,235.4,Referral
O005101,C0580,P0006,2025-12-13,2,318.4,Paid
O005102,C0572,P0013,2025-12-13,3,129.78,Paid
O005103,C0718,P0015,2025-12-13,1,52.3,Paid
O005104,C0713,P0022,2025-12-13,3,391.14,Paid
O005105,C0424,P0019,2025-12-13,2,159.18,Paid
O005106,C0336,P0022,2025-12-13,2,260.76,Paid
O005107,C0577,P0032,2025-12-13,2,21.98,Paid
O005108,C0765,P0033,2025-12-13,1,83.98,Paid
O005109,C0092,P0008,2025-12-13,3,558.9,Paid
O005110,C0314,P0005,2025-12-13,2,353.1,Paid
O005111,C0645,P0012,2025-12-13,3,119.79,Paid
O005112,C0125,P0013,2025-12-13,3,129.78,Paid
O005113,C0367,P0021,2025-12-13,1,117.78,Paid
O005114,C0252,P0018,2025-12-13,2,173.42,Organic
O005115,C0035,P0023,2025-12-13,1,125.46,Email
O005116,C0364,P0017,2025-12-13,1,123.38,Paid
O005117,C0386,P0023,2025-12-13,2,250.92,Paid
O005118,C0655,P0026,2025-12-13,2,35.72,Paid
O005119,C0665,P0029,2025-12-13,1,22.89,Paid
O005120,C0314,P0026,2025-12-13,2,35.72,Paid
O005121,C0305,P0025,2025-12-13,1,46.06,Paid
O005122,C0716,P0031,2025-12-13,3,89.55,Referral
O005123,C0175,P0014,2025-12-14,1,61.43,Email
O005124,C0175,P0010,2025-12-14,2,73.06,Paid
O005125,C0742,P0013,2025-12-14,1,43.26,Paid
O005126,C0332,P0013,2025-12-14,1,43.26,Paid
O005127,C0269,P0021,2025-12-14,3,353.34,Paid
O005128,C0395,P0022,2025-12-14,2,260.76,Paid
O005129,C0155,P0018,2025-12-14,1,86.71,Paid
O005130,C0727,P0030,2025-12-14,2,32.02,Organic
O005131,C0259,P0031,2025-12-14,3,89.55,Paid
O005132,C0097,P0030,2025-12-14,1,16.01,Paid
O005133,C0099,P0026,2025-12-14,2,35.72,Paid
O005134,C0110,P0029,2025-12-14,2,45.78,Organic
O005135,C0013,P0029,2025-12-14,3,68.67,Paid
O005136,C0222,P0027,2025-12-14,3,134.88,Paid
O005137,C0058,P0028,2025-12-14,2,45.44,Paid
O005138,C0378,P0025,2025-12-14,2,92.12,Paid
O005139,C0455,P0040,2025-12-14,3,105.9,Paid
O005140,C0734,P0034,2025-12-14,3,280.65,Paid
O005141,C0677,P0039,2025-12-14,2,37.56,Paid
O005142,C0667,P0006,2025-12-14,2,318.4,Paid
O005143,C0447,P0001,2025-12-14,2,627.72,Paid
O005144,C0433,P0006,2025-12-14,2,318.4,Paid
O005145,C0261,P0008,2025-12-14,1,186.3,Paid
O005146,C0748,P0002,2025-12-14,3,673.98,Organic
O005147,C0659,P0002,2025-12-14,3,673.98,Referral
O005148,C0304,P0023,2025-12-14,1,125.46,Paid
O005149,C0753,P0019,2025-12-14,3,238.77,Paid
O005150,C0552,P0032,2025-12-14,2,21.98,Paid
O005151,C0777,P0032,2025-12-14,1,10.99,Paid
O005152,C0382,P0032,2025-12-14,3,32.97,Paid
O005153,C0171,P0032,2025-12-14,3,32.97,Paid
O005154,C0590,P0034,2025-12-14,2,187.1,Paid
O005155,C0494,P0039,2025-12-14,3,56.34,Paid
O005156,C0491,P0034,2025-12-14,3,280.65,Paid
O005157,C0423,P0035,2025-12-14,3,289.29,Paid
O005158,C0445,P0007,2025-12-14,2,123.96,Paid
O005159,C0316,P0005,2025-12-14,2,353.1,Email
O005160,C0445,P0008,2025-12-14,3,558.9,Paid
O005161,C0119,P0010,2025-12-14,3,109.59,Paid
O005162,C0230,P0011,2025-12-14,2,87.64,Organic
O005163,C0256,P0020,2025-12-14,3,338.19,Paid
O005164,C0516,P0021,2025-12-14,1,117.78,Paid
O005165,C0032,P0023,2025-12-14,3,376.38,Paid
O005166,C0778,P0017,2025-12-14,1,123.38,Paid
O005167,C0032,P0024,2025-12-14,2,213.94,Paid
O005168,C0478,P0028,2025-12-14,2,45.44,Paid
O005169,C0799,P0033,2025-12-14,1,83.98,Paid
O005170,C0498,P0007,2025-12-14,3,185.94,Email
O005171,C0525,P0005,2025-12-14,3,529.65,Paid
O005172,C0059,P0014,2025-12-14,2,122.86,Paid
O005173,C0744,P0014,2025-12-14,3,184.29,Paid
O005174,C0560,P0017,2025-12-14,2,246.76,Paid
O005175,C0233,P0023,2025-12-14,1,125.46,Organic
O005176,C0314,P0018,2025-12-14,1,86.71,Referral
O005177,C0493,P0021,2025-12-14,3,353.34,Paid
O005178,C0149,P0028,2025-12-14,2,45.44,Email
O005179,C0092,P0028,2025-12-14,1,22.72,Paid
O005180,C0574,P0030,2025-12-14,3,48.03,Email
O005181,C0002,P0037,2025-12-14,1,82.31,Paid
O005182,C0781,P0037,2025-12-14,2,164.62,Paid
O005183,C0175,P0005,2025-12-15,3,529.65,Paid
O005184,C0772,P0002,2025-12-15,1,224.66,Paid
O005185,C0621,P0003,2025-12-15,2,195.94,Paid
O005186,C0277,P0007,2025-12-15,2,123.96,Paid
O005187,C0049,P0004,2025-12-15,1,117.7,Email
O005188,C0378,P0011,2025-12-15,2,87.64,Organic
O005189,C0448,P0009,2025-12-15,1,48.65,Referral
O005190,C0435,P0010,2025-12-15,2,73.06,Paid
O005191,C0800,P0013,2025-12-15,2,86.52,Paid
O005192,C0277,P0017,2025-12-15,2,246.76,Organic
O005193,C0458,P0021,2025-12-15,3,353.34,Organic
O005194,C0097,P0019,2025-12-15,3,238.77,Organic
O005195,C0277,P0025,2025-12-15,1,46.06,Paid
O005196,C0257,P0031,2025-12-15,2,59.7,Email
O005197,C0094,P0027,2025-12-15,3,134.88,Organic
O005198,C0177,P0037,2025-12-15,2,164.62,Paid
O005199,C0411,P0037,2025-12-15,1,82.31,Email
O005200,C0188,P0033,2025-12-15,1,83.98,Paid
O005201,C0086,P0003,2025-12-15,2,195.94,Paid
O005202,C0793,P0003,2025-12-15,3,293.91,Organic
O005203,C0591,P0013,2025-12-15,3,129.78,Paid
O005204,C0323,P0014,2025-12-15,1,61.43,Paid
O005205,C0171,P0015,2025-12-15,2,104.6,Paid
O005206,C0719,P0012,2025-12-15,2,79.86,Organic
O005207,C0591,P0018,2025-12-15,3,260.13,Paid
O005208,C0642,P0018,2025-12-15,2,173.42,Email
O005209,C0578,P0017,2025-12-15,3,370.14,Email
O005210,C0616,P0030,2025-12-15,3,48.03,Paid
O005211,C0474,P0029,2025-12-15,1,22.89,Organic
O005212,C0415,P0031,2025-12-15,3,89.55,Paid
O005213,C0010,P0003,2025-12-15,1,97.97,Organic
O005214,C0220,P0004,2025-12-15,3,353.1,Paid
O005215,C0439,P0008,2025-12-15,1,186.3,Paid
O005216,C0023,P0012,2025-12-15,3,119.79,Referral
O005217,C0350,P0013,2025-12-15,2,86.52,Paid
O005218,C0031,P0026,2025-12-15,2,35.72,Email
O005219,C0571,P0029,2025-12-15,3,68.67,Paid
O005220,C0613,P0035,2025-12-15,1,96.43,Organic
O005221,C0682,P0040,2025-12-15,3,105.9,Paid
O005222,C0413,P0036,2025-12-15,2,57.06,Organic
O005223,C0563,P0005,2025-12-15,2,353.1,Paid
O005224,C0416,P0014,2025-12-15,1,61.43,Email
O005225,C0551,P0013,2025-12-15,2,86.52,Email
O005226,C0744,P0021,2025-12-15,1,117.78,Paid
O005227,C0199,P0017,2025-12-15,2,246.76,Paid
O005228,C0364,P0023,2025-12-15,1,125.46,Organic
O005229,C0307,P0032,2025-12-15,1,10.99,Referral
O005230,C0542,P0028,2025-12-15,3,68.16,Paid
O005231,C0524,P0001,2025-12-16,1,313.86,Email
O005232,C0097,P0008,2025-12-16,1,186.3,Paid
O005233,C0662,P0002,2025-12-16,1,224.66,Paid
O005234,C0788,P0012,2025-12-16,3,119.79,Referral
O005235,C0544,P0014,2025-12-16,1,61.43,Paid
O005236,C0583,P0009,2025-12-16,3,145.95,Paid
O005237,C0186,P0012,2025-12-16,1,39.93,Paid
O005238,C0675,P0015,2025-12-16,2,104.6,Paid
O005239,C0734,P0015,2025-12-16,1,52.3,Email
O005240,C0065,P0023,2025-12-16,1,125.46,Organic
O005241,C0543,P0019,2025-12-16,2,159.18,Paid
O005242,C0355,P0028,2025-12-16,1,22.72,Paid
O005243,C0013,P0026,2025-12-16,3,53.58,Paid
O005244,C0343,P0029,2025-12-16,1,22.89,Paid
O005245,C0259,P0025,2025-12-16,1,46.06,Paid
O005246,C0677,P0040,2025-12-16,1,35.3,Email
O005247,C0064,P0035,2025-12-16,1,96.43,Email
O005248,C0435,P0036,2025-12-16,3,85.59,Paid
O005249,C0764,P0002,2025-12-16,3,673.98,Paid
O005250,C0635,P0003,2025-12-16,1,97.97,Organic
O005251,C0622,P0001,2025-12-16,2,627.72,Organic
O005252,C0073,P0006,2025-12-16,2,318.4,Paid
O005253,C0190,P0017,2025-12-16,2,246.76,Email
O005254,C0417,P0026,2025-12-16,2,35.72,Paid
O005255,C0680,P0037,2025-12-16,3,246.93,Organic
O005256,C0335,P0036,2025-12-16,3,85.59,Paid
O005257,C0719,P0037,2025-12-16,1,82.31,Paid
O005258,C0799,P0003,2025-12-16,2,195.94,Paid
O005259,C0295,P0002,2025-12-16,1,224.66,Paid
O005260,C0288,P0001,2025-12-16,1,313.86,Organic
O005261,C0647,P0006,2025-12-16,2,318.4,Organic
O005262,C0351,P0012,2025-12-16,3,119.79,Organic
O005263,C0682,P0013,2025-12-16,3,129.78,Paid
O005264,C0084,P0025,2025-12-16,3,138.18,Paid
O005265,C0063,P0025,2025-12-16,1,46.06,Paid
O005266,C0010,P0029,2025-12-16,2,45.78,Paid
O005267,C0206,P0039,2025-12-16,2,37.56,Paid
O005268,C0148,P0033,2025-12-16,1,83.98,Paid
O005269,C0757,P0004,2025-12-16,1,117.7,Referral
O005270,C0634,P0016,2025-12-16,2,59.64,Paid
O005271,C0403,P0009,2025-12-16,1,48.65,Paid
O005272,C0562,P0022,2025-12-16,1,130.38,Paid
O005273,C0664,P0026,2025-12-16,3,53.58,Paid
O005274,C0367,P0028,2025-12-16,1,22.72,Paid
O005275,C0574,P0028,2025-12-16,2,45.44,Paid
O005276,C0294,P0025,2025-12-16,3,138.18,Paid
O005277,C0643,P0031,2025-12-16,3,89.55,Paid
O005278,C0730,P0030,2025-12-16,3,48.03,Paid
O005279,C0513,P0036,2025-12-16,2,57.06,Paid
O005280,C0690,P0035,2025-12-16,3,289.29,Email
O005281,C0547,P0037,2025-12-16,3,246.93,Paid
O005282,C0498,P0037,2025-12-16,2,164.62,Paid
O005283,C0395,P0023,2025-12-17,3,376.38,Paid
O005284,C0569,P0025,2025-12-17,2,92.12,Email
O005285,C0641,P0026,2025-12-17,1,17.86,Paid
O005286,C0470,P0037,2025-12-17,3,246.93,Paid
O005287,C0222,P0040,2025-12-17,2,70.6,Paid
O005288,C0443,P0038,2025-12-17,1,103.02,Paid
O005289,C0332,P0035,2025-12-17,1,96.43,Referral
O005290,C0573,P0033,2025-12-17,3,251.94,Paid
O005291,C0171,P0001,2025-12-17,3,941.58,Referral
O005292,C0635,P0006,2025-12-17,2,318.4,Paid
O005293,C0028,P0001,2025-12-17,2,627.72,Paid
O005294,C0261,P0015,2025-12-17,2,104.6,Paid
O005295,C0447,P0016,2025-12-17,1,29.82,Email
O005296,C0777,P0009,2025-12-17,3,145.95,Paid
O005297,C0383,P0015,2025-12-17,2,104.6,Paid
O005298,C0274,P0024,2025-12-17,1,106.97,Paid
O005299,C0796,P0022,2025-12-17,3,391.14,Organic
O005300,C0085,P0029,2025-12-17,1,22.89,Email
O005301,C0016,P0038,2025-12-17,2,206.04,Organic
O005302,C0231,P0038,2025-12-17,1,103.02,Paid
O005303,C0085,P0036,2025-12-17,3,85.59,Paid
O005304,C0429,P0001,2025-12-17,3,941.58,Paid
O005305,C0445,P0010,2025-12-17,1,36.53,Paid
O005306,C0351,P0032,2025-12-17,2,21.98,Email
O005307,C0044,P0030,2025-12-17,3,48.03,Paid
O005308,C0238,P0028,2025-12-17,1,22.72,Organic
O005309,C0120,P0039,2025-12-17,1,18.78,Paid
O005310,C0620,P0039,2025-12-17,1,18.78,Paid
O005311,C0430,P0001,2025-12-17,2,627.72,Organic
O005312,C0089,P0001,2025-12-17,1,313.86,Paid
O005313,C0035,P0015,2025-12-17,3,156.9,Paid
O005314,C0416,P0011,2025-12-17,3,131.46,Paid
O005315,C0037,P0016,2025-12-17,2,59.64,Paid
O005316,C0609,P0014,2025-12-17,3,184.29,Paid
O005317,C0716,P0024,2025-12-17,3,320.91,Email
O005318,C0525,P0030,2025-12-17,3,48.03,Paid
O005319,C0068,P0025,2025-12-17,2,92.12,Paid
O005320,C0744,P0034,2025-12-17,1,93.55,Paid
O005321,C0407,P0040,2025-12-17,2,70.6,Paid
O005322,C0293,P0012,2025-12-18,2,79.86,Paid
O005323,C0443,P0010,2025-12-18,2,73.06,Paid
O005324,C0175,P0013,2025-12-18,3,129.78,Paid
O005325,C0203,P0014,2025-12-18,2,122.86,Organic
O005326,C0337,P0024,2025-12-18,2,213.94,Email
O005327,C0361,P0025,2025-12-18,3,138.18,Paid
O005328,C0175,P0032,2025-12-18,2,21.98,Email
O005329,C0549,P0025,2025-12-18,1,46.06,Paid
O005330,C0098,P0028,2025-12-18,3,68.16,Email
O005331,C0421,P0030,2025-12-18,1,16.01,Paid
O005332,C0098,P0025,2025-12-18,2,92.12,Paid
O005333,C0675,P0037,2025-12-18,1,82.31,Referral
O005334,C0618,P0038,2025-12-18,1,103.02,Paid
O005335,C0569,P0034,2025-12-18,1,93.55,Paid
O005336,C0343,P0035,2025-12-18,2,192.86,Email
O005337,C0482,P0038,2025-12-18,2,206.04,Organic
O005338,C0796,P0007,2025-12-18,1,61.98,Paid
O005339,C0370,P0004,2025-12-18,3,353.1,Paid
O005340,C0491,P0001,2025-12-18,2,627.72,Paid
O005341,C0116,P0012,2025-12-18,1,39.93,Referral
O005342,C0709,P0010,2025-12-18,3,109.59,Organic
O005343,C0208,P0019,2025-12-18,2,159.18,Paid
O005344,C0566,P0019,2025-12-18,1,79.59,Organic
O005345,C0616,P0023,2025-12-18,2,250.92,Paid
O005346,C0728,P0024,2025-12-18,1,106.97,Organic
O005347,C0719,P0022,2025-12-18,2,260.76,Email
O005348,C0793,P0030,2025-12-18,1,16.01,Paid
O005349,C0208,P0025,2025-12-18,2,92.12,Email
O005350,C0774,P0039,2025-12-18,3,56.34,Paid
O005351,C0680,P0036,2025-12-18,1,28.53,Organic
O005352,C0272,P0001,2025-12-18,2,627.72,Paid
O005353,C0429,P0004,2025-12-18,2,235.4,Paid
O005354,C0517,P0009,2025-12-18,1,48.65,Email
O005355,C0558,P0012,2025-12-18,2,79.86,Organic
O005356,C0153,P0013,2025-12-18,1,43.26,Paid
O005357,C0044,P0024,2025-12-18,1,106.97,Paid
O005358,C0706,P0021,2025-12-18,1,117.78,Email
O005359,C0767,P0023,2025-12-18,1,125.46,Email
O005360,C0496,P0023,2025-12-18,3,376.38,Paid
O005361,C0336,P0022,2025-12-18,1,130.38,Paid
O005362,C0718,P0031,2025-12-18,3,89.55,Paid
O005363,C0571,P0028,2025-12-18,1,22.72,Organic
O005364,C0063,P0029,2025-12-18,3,68.67,Paid
O005365,C0514,P0038,2025-12-18,2,206.04,Paid
O005366,C0697,P0035,2025-12-18,1,96.43,Email
O005367,C0798,P0004,2025-12-18,1,117.7,Email
O005368,C0053,P0015,2025-12-18,1,52.3,Email
O005369,C0568,P0014,2025-12-18,2,122.86,Paid
O005370,C0163,P0010,2025-12-18,2,73.06,Paid
O005371,C0745,P0011,2025-12-18,1,43.82,Paid
O005372,C0712,P0019,2025-12-18,2,159.18,Paid
O005373,C0643,P0017,2025-12-18,1,123.38,Referral
O005374,C0364,P0032,2025-12-18,1,10.99,Organic
O005375,C0187,P0025,2025-12-18,2,92.12,Organic
O005376,C0781,P0034,2025-12-18,1,93.55,Organic
O005377,C0757,P0038,2025-12-18,2,206.04,Paid
O005378,C0035,P0035,2025-12-18,2,192.86,Paid
O005379,C0365,P0005,2025-12-19,2,353.1,Paid
O005380,C0734,P0002,2025-12-19,2,449.32,Paid
O005381,C0292,P0002,2025-12-19,2,449.32,Paid
O005382,C0526,P0013,2025-12-19,2,86.52,Paid
O005383,C0127,P0009,2025-12-19,2,97.3,Paid
O005384,C0011,P0015,2025-12-19,3,156.9,Paid
O005385,C0094,P0010,2025-12-19,3,109.59,Organic
O005386,C0800,P0017,2025-12-19,3,370.14,Paid
O005387,C0800,P0028,2025-12-19,2,45.44,Paid
O005388,C0473,P0026,2025-12-19,1,17.86,Paid
O005389,C0543,P0038,2025-12-19,1,103.02,Paid
O005390,C0223,P0034,2025-12-19,2,187.1,Paid
O005391,C0097,P0033,2025-12-19,1,83.98,Organic
O005392,C0323,P0007,2025-12-19,3,185.94,Paid
O005393,C0510,P0005,2025-12-19,3,529.65,Paid
O005394,C0126,P0001,2025-12-19,3,941.58,Paid
O005395,C0417,P0002,2025-12-19,3,673.98,Paid
O005396,C0298,P0013,2025-12-19,3,129.78,Paid
O005397,C0241,P0024,2025-12-19,1,106.97,Paid
O005398,C0427,P0022,2025-12-19,1,130.38,Paid
O005399,C0033,P0024,2025-12-19,3,320.91,Paid
O005400,C0680,P0024,2025-12-19,1,106.97,Paid
O005401,C0079,P0025,2025-12-19,3,138.18,Paid
O005402,C0591,P0031,2025-12-19,3,89.55,Paid
O005403,C0116,P0027,2025-12-19,1,44.96,Paid
O005404,C0231,P0037,2025-12-19,1,82.31,Paid
O005405,C0048,P0039,2025-12-19,1,18.78,Paid
O005406,C0031,P0004,2025-12-19,1,117.7,Email
O005407,C0145,P0007,2025-12-19,3,185.94,Paid
O005408,C0523,P0007,2025-12-19,1,61.98,Paid
O005409,C0523,P0004,2025-12-19,2,235.4,Email
O005410,C0352,P0012,2025-12-19,3,119.79,Organic
O005411,C0571,P0009,2025-12-19,3,145.95,Paid
O005412,C0022,P0014,2025-12-19,1,61.43,Email
O005413,C0527,P0015,2025-12-19,3,156.9,Paid
O005414,C0272,P0019,2025-12-19,2,159.18,Paid
O005415,C0031,P0022,2025-12-19,2,260.76,Email
O005416,C0767,P0030,2025-12-19,3,48.03,Paid
O005417,C0631,P0038,2025-12-19,1,103.02,Email
O005418,C0022,P0035,2025-12-19,1,96.43,Organic
O005419,C0527,P0033,2025-12-19,2,167.96,Paid
O005420,C0763,P0002,2025-12-19,3,673.98,Paid
O005421,C0568,P0011,2025-12-19,2,87.64,Paid
O005422,C0416,P0014,2025-12-19,1,61.43,Email
O005423,C0702,P0022,2025-12-19,3,391.14,Referral
O005424,C0375,P0024,2025-12-19,3,320.91,Paid
O005425,C0185,P0020,2025-12-19,3,338.19,Organic
O005426,C0745,P0023,2025-12-19,3,376.38,Paid
O005427,C0290,P0017,2025-12-19,3,370.14,Paid
O005428,C0149,P0030,2025-12-19,3,48.03,Referral
O005429,C0513,P0032,2025-12-19,2,21.98,Paid
O005430,C0477,P0040,2025-12-19,2,70.6,Paid
O005431,C0690,P0040,2025-12-19,2,70.6,Paid
O005432,C0317,P0007,2025-12-20,2,123.96,Paid
O005433,C0264,P0014,2025-12-20,1,61.43,Paid
O005434,C0259,P0011,2025-12-20,3,131.46,Paid
O005435,C0257,P0020,2025-12-20,1,112.73,Paid
O005436,C0543,P0026,2025-12-20,3,53.58,Paid
O005437,C0064,P0039,2025-12-20,2,37.56,Paid
O005438,C0342,P0008,2025-12-20,2,372.6,Organic
O005439,C0347,P0006,2025-12-20,1,159.2,Paid
O005440,C0335,P0001,2025-12-20,1,313.86,Paid
O005441,C0381,P0005,2025-12-20,2,353.1,Email
O005442,C0320,P0012,2025-12-20,3,119.79,Paid
O005443,C0381,P0020,2025-12-20,2,225.46,Organic
O005444,C0330,P0023,2025-12-20,1,125.46,Email
O005445,C0683,P0028,2025-12-20,3,68.16,Paid
O005446,C0546,P0026,2025-12-20,3,53.58,Paid
O005447,C0304,P0028,2025-12-20,1,22.72,Paid
O005448,C0267,P0034,2025-12-20,2,187.1,Paid
O005449,C0116,P0036,2025-12-20,1,28.53,Paid
O005450,C0681,P0036,2025-12-20,2,57.06,Paid
O005451,C0728,P0033,2025-12-20,3,251.94,Referral
O005452,C0370,P0033,2025-12-20,3,251.94,Referral
O005453,C0031,P0001,2025-12-20,3,941.58,Organic
O005454,C0229,P0001,2025-12-20,1,313.86,Paid
O005455,C0572,P0014,2025-12-20,2,122.86,Paid
O005456,C0637,P0016,2025-12-20,2,59.64,Paid
O005457,C0432,P0011,2025-12-20,1,43.82,Paid
O005458,C0720,P0023,2025-12-20,2,250.92,Paid
O005459,C0449,P0021,2025-12-20,2,235.56,Paid
O005460,C0697,P0032,2025-12-20,3,32.97,Paid
O005461,C0432,P0026,2025-12-20,3,53.58,Paid
O005462,C0148,P0030,2025-12-20,2,32.02,Paid
O005463,C0300,P0036,2025-12-20,2,57.06,Referral
O005464,C0767,P0037,2025-12-20,1,82.31,Paid
O005465,C0044,P0039,2025-12-20,1,18.78,Paid
O005466,C0620,P0038,2025-12-20,1,103.02,Paid
O005467,C0289,P0036,2025-12-20,1,28.53,Paid
O005468,C0712,P0008,2025-12-20,2,372.6,Email
O005469,C0068,P0006,2025-12-20,1,159.2,Paid
O005470,C0174,P0007,2025-12-20,1,61.98,Paid
O005471,C0089,P0005,2025-12-20,1,176.55,Paid
O005472,C0053,P0001,2025-12-20,3,941.58,Paid
O005473,C0037,P0009,2025-12-20,1,48.65,Paid
O005474,C0159,P0020,2025-12-20,2,225.46,Paid
O005475,C0349,P0024,2025-12-20,2,213.94,Organic
O005476,C0520,P0024,2025-12-20,2,213.94,Paid
O005477,C0794,P0032,2025-12-20,2,21.98,Paid
O005478,C0499,P0033,2025-12-20,2,167.96,Paid
O005479,C0125,P0035,2025-12-20,2,192.86,Paid
O005480,C0544,P0008,2025-12-21,1,186.3,Organic
O005481,C0127,P0016,2025-12-21,2,59.64,Paid
O005482,C0365,P0010,2025-12-21,1,36.53,Organic
O005483,C0343,P0014,2025-12-21,3,184.29,Paid
O005484,C0549,P0016,2025-12-21,2,59.64,Organic
O005485,C0177,P0024,2025-12-21,2,213.94,Organic
O005486,C0775,P0021,2025-12-21,3,353.34,Paid
O005487,C0361,P0019,2025-12-21,3,238.77,Paid
O005488,C0177,P0030,2025-12-21,3,48.03,Email
O005489,C0675,P0030,2025-12-21,3,48.03,Paid
O005490,C0139,P0039,2025-12-21,1,18.78,Paid
O005491,C0488,P0002,2025-12-21,1,224.66,Paid
