date,channel,region,spend,impressions
2025-11-22,Referral,East,98.17,1096
2025-11-22,Organic,West,0.0,347
2025-11-22,Paid,West,916.4,10847
2025-11-22,Email,West,165.17,1572
2025-11-22,Referral,West,102.61,1040
2025-11-23,Organic,North,0.0,365
2025-11-23,Paid,North,867.09,9585
2025-11-23,Email,North,133.6,1202
2025-11-23,Referral,North,89.22,899
2025-11-23,Organic,South,0.0,420
2025-11-23,Paid,South,694.2,5878
2025-11-23,Email,South,158.7,1502
2025-11-23,Referral,South,95.81,1098
2025-11-23,Organic,East,0.0,363
2025-11-23,Paid,East,796.5,9411
2025-11-23,Email,East,139.79,1233
2025-11-23,Referral,East,113.25,1064
2025-11-23,Organic,West,0.0,444
2025-11-23,Paid,West,919.74,9331
2025-11-23,Email,West,139.38,1207
2025-11-23,Referral,West,85.45,905
2025-11-24,Organic,North,0.0,437
2025-11-24,Paid,North,680.58,6932
2025-11-24,Email,North,154.95,1624
2025-11-24,Referral,North,104.74,1153
2025-11-24,Organic,South,0.0,365
2025-11-24,Paid,South,702.92,8332
2025-11-24,Email,South,164.71,1679
2025-11-24,Referral,South,92.23,1043
2025-11-24,Organic,East,0.0,265
2025-11-24,Paid,East,877.43,8348
2025-11-24,Email,East,147.93,1515
2025-11-24,Referral,East,87.2,896
2025-11-24,Organic,West,0.0,341
2025-11-24,Paid,West,797.07,7510
2025-11-24,Email,West,138.44,1373
2025-11-24,Referral,West,113.8,941
2025-11-25,Organic,North,0.0,465
2025-11-25,Paid,North,801.13,7065
2025-11-25,Email,North,133.15,1437
2025-11-25,Referral,North,93.7,981
2025-11-25,Organic,South,0.0,458
2025-11-25,Paid,South,908.83,7691
2025-11-25,Email,South,139.13,1526
2025-11-25,Referral,South,101.15,873
2025-11-25,Organic,East,0.0,473
2025-11-25,Paid,East,781.14,7002
2025-11-25,Email,East,148.77,1463
2025-11-25,Referral,East,102.32,834
2025-11-25,Organic,West,0.0,445
2025-11-25,Paid,West,724.43,8547
2025-11-25,Email,West,172.09,1950
2025-11-25,Referral,West,98.53,869
2025-11-26,Organic,North,0.0,385
2025-11-26,Paid,North,845.0,9180
2025-11-26,Email,North,143.32,1586
2025-11-26,Referral,North,90.4,772
2025-11-26,Organic,South,0.0,453
2025-11-26,Paid,South,692.62,7709
2025-11-26,Email,South,133.22,1234
2025-11-26,Referral,South,112.4,1296
2025-11-26,Organic,East,0.0,483
2025-11-26,Paid,East,784.73,9334
2025-11-26,Email,East,157.6,1329
2025-11-26,Referral,East,109.78,905
2025-11-26,Organic,West,0.0,246
2025-11-26,Paid,West,689.07,5576
2025-11-26,Email,West,129.11,1328
2025-11-26,Referral,West,86.96,1028
2025-11-27,Organic,North,0.0,415
2025-11-27,Paid,North,790.69,7362
2025-11-27,Email,North,165.22,1640
2025-11-27,Referral,North,105.28,965
2025-11-27,Organic,South,0.0,393
2025-11-27,Paid,South,835.21,9930
2025-11-27,Email,South,133.69,1357
2025-11-27,Referral,South,95.6,968
2025-11-27,Organic,East,0.0,456
2025-11-27,Paid,East,893.18,7560
2025-11-27,Email,East,143.23,1184
2025-11-27,Referral,East,109.29,1085
2025-11-27,Organic,West,0.0,355
2025-11-27,Paid,West,882.28,8517
2025-11-27,Email,West,162.0,1570
2025-11-27,Referral,West,91.79,886
2025-11-28,Organic,North,0.0,442
2025-11-28,Paid,North,813.48,7680
2025-11-28,Email,North,150.43,1306
2025-11-28,Referral,North,114.95,970
2025-11-28,Organic,South,0.0,222
2025-11-28,Paid,South,772.99,6324
2025-11-28,Email,South,147.28,1413
2025-11-28,Referral,South,103.29,1161
2025-11-28,Organic,East,0.0,311
2025-11-28,Paid,East,891.44,9449
2025-11-28,Email,East,129.83,1172
2025-11-28,Referral,East,86.05,1006
2025-11-28,Organic,West,0.0,454
2025-11-28,Paid,West,857.75,8180
2025-11-28,Email,West,131.66,1106
2025-11-28,Referral,West,110.95,1112
2025-11-29,Organic,North,0.0,251
2025-11-29,Paid,North,913.8,9543
2025-11-29,Email,North,158.27,1891
2025-11-29,Referral,North,87.48,996
2025-11-29,Organic,South,0.0,226
2025-11-29,Paid,South,859.35,8099
2025-11-29,Email,South,134.47,1369
2025-11-29,Referral,South,111.53,1212
2025-11-29,Organic,East,0.0,430
2025-11-29,Paid,East,686.45,7530
2025-11-29,Email,East,156.16,1692
2025-11-29,Referral,East,101.07,1107
2025-11-29,Organic,West,0.0,279
2025-11-29,Paid,West,790.37,9313
2025-11-29,Email,West,142.02,1523
2025-11-29,Referral,West,99.14,916
2025-11-30,Organic,North,0.0,202
2025-11-30,Paid,North,782.03,6732
2025-11-30,Email,North,147.67,1423
2025-11-30,Referral,North,97.98,989
2025-11-30,Organic,South,0.0,303
2025-11-30,Paid,South,721.29,6281
2025-11-30,Email,South,135.04,1611
2025-11-30,Referral,South,101.36,1202
2025-11-30,Organic,East,0.0,293
2025-11-30,Paid,East,720.85,8149
2025-11-30,Email,East,134.65,1273
2025-11-30,Referral,East,103.23,1155
2025-11-30,Organic,West,0.0,225
2025-11-30,Paid,West,740.06,7807
2025-11-30,Email,West,132.11,1402
2025-11-30,Referral,West,104.21,912
2025-12-01,Organic,North,0.0,390
2025-12-01,Paid,North,835.87,8081
2025-12-01,Email,North,132.71,1251
2025-12-01,Referral,North,87.81,892
2025-12-01,Organic,South,0.0,248
2025-12-01,Paid,South,787.19,7626
2025-12-01,Email,South,144.68,1377
2025-12-01,Referral,South,109.7,1254
2025-12-01,Organic,East,0.0,237
2025-12-01,Paid,East,713.08,8470
2025-12-01,Email,East,151.94,1816
2025-12-01,Referral,East,105.79,860
2025-12-01,Organic,West,0.0,236
2025-12-01,Paid,West,876.43,8442
2025-12-01,Email,West,166.82,1702
2025-12-01,Referral,West,114.77,1048
2025-12-02,Organic,North,0.0,228
2025-12-02,Paid,North,894.32,9001
2025-12-02,Email,North,160.61,1864
2025-12-02,Referral,North,102.9,1025
2025-12-02,Organic,South,0.0,287
2025-12-02,Paid,South,884.44,8775
2025-12-02,Email,South,131.41,1323
2025-12-02,Referral,South,89.71,740
2025-12-02,Organic,East,0.0,230
2025-12-02,Paid,East,724.03,6831
2025-12-02,Email,East,162.79,1762
2025-12-02,Referral,East,101.94,971
2025-12-02,Organic,West,0.0,456
2025-12-02,Paid,West,873.8,8111
2025-12-02,Email,West,138.24,1427
2025-12-02,Referral,West,100.95,824
2025-12-03,Organic,North,0.0,469
2025-12-03,Paid,North,720.41,7943
2025-12-03,Email,North,162.73,1445
2025-12-03,Referral,North,104.44,876
2025-12-03,Organic,South,0.0,347
2025-12-03,Paid,South,685.04,6349
2025-12-03,Email,South,133.15,1151
2025-12-03,Referral,South,111.77,1268
2025-12-03,Organic,East,0.0,388
2025-12-03,Paid,East,805.75,8559
2025-12-03,Email,East,134.15,1590
2025-12-03,Referral,East,100.48,1119
2025-12-03,Organic,West,0.0,317
2025-12-03,Paid,West,721.35,8494
2025-12-03,Email,West,166.44,1478
2025-12-03,Referral,West,113.89,1279
2025-12-04,Organic,North,0.0,240
2025-12-04,Paid,North,693.17,8086
2025-12-04,Email,North,155.82,1254
2025-12-04,Referral,North,93.35,1079
2025-12-04,Organic,South,0.0,276
2025-12-04,Paid,South,730.62,6736
2025-12-04,Email,South,160.34,1785
2025-12-04,Referral,South,110.64,1121
2025-12-04,Organic,East,0.0,212
2025-12-04,Paid,East,855.66,7972
2025-12-04,Email,East,130.05,1151
2025-12-04,Referral,East,113.47,921
2025-12-04,Organic,West,0.0,456
2025-12-04,Paid,West,758.16,6096
2025-12-04,Email,West,144.4,1378
2025-12-04,Referral,West,98.51,1063
2025-12-05,Organic,North,0.0,276
2025-12-05,Paid,North,696.81,7500
2025-12-05,Email,North,134.16,1182
2025-12-05,Referral,North,111.9,1196
2025-12-05,Organic,South,0.0,329
2025-12-05,Paid,South,866.37,7371
2025-12-05,Email,South,165.91,1451
2025-12-05,Referral,South,93.65,891
2025-12-05,Organic,East,0.0,464
2025-12-05,Paid,East,823.42,8632
2025-12-05,Email,East,144.52,1712
2025-12-05,Referral,East,105.34,1134
2025-12-05,Organic,West,0.0,437
2025-12-05,Paid,West,858.34,8144
2025-12-05,Email,West,157.77,1552
2025-12-05,Referral,West,102.85,1040
2025-12-06,Organic,North,0.0,249
2025-12-06,Paid,North,901.34,7237
2025-12-06,Email,North,130.2,1182
2025-12-06,Referral,North,94.72,808
2025-12-06,Organic,South,0.0,402
2025-12-06,Paid,South,862.75,8296
2025-12-06,Email,South,149.31,1371
2025-12-06,Referral,South,96.4,1036
2025-12-06,Organic,East,0.0,291
2025-12-06,Paid,East,723.18,8668
2025-12-06,Email,East,152.55,1617
2025-12-06,Referral,East,87.93,843
2025-12-06,Organic,West,0.0,499
2025-12-06,Paid,West,862.34,8461
2025-12-06,Email,West,158.62,1564
2025-12-06,Referral,West,85.01,954
2025-12-07,Organic,North,0.0,343
2025-12-07,Paid,North,770.67,8627
2025-12-07,Email,North,149.06,1783
2025-12-07,Referral,North,99.5,842
2025-12-07,Organic,South,0.0,288
2025-12-07,Paid,South,846.85,10156
2025-12-07,Email,South,144.69,1636
2025-12-07,Referral,South,93.02,1060
2025-12-07,Organic,East,0.0,450
2025-12-07,Paid,East,782.91,8054
2025-12-07,Email,East,152.86,1709
2025-12-07,Referral,East,97.6,1133
2025-12-07,Organic,West,0.0,427
2025-12-07,Paid,West,753.75,8883
2025-12-07,Email,West,165.41,1901
2025-12-07,Referral,West,93.14,1073
2025-12-08,Organic,North,0.0,380
2025-12-08,Paid,North,788.82,7925
2025-12-08,Email,North,168.43,1566
2025-12-08,Referral,North,87.85,715
2025-12-08,Organic,South,0.0,457
2025-12-08,Paid,South,758.65,7152
2025-12-08,Email,South,155.16,1711
2025-12-08,Referral,South,89.47,930
2025-12-08,Organic,East,0.0,392
2025-12-08,Paid,East,888.0,9350
2025-12-08,Email,East,142.04,1399
2025-12-08,Referral,East,85.3,864
2025-12-08,Organic,West,0.0,226
2025-12-08,Paid,West,700.13,5813
2025-12-08,Email,West,169.49,1657
2025-12-08,Referral,West,86.11,875
2025-12-09,Organic,North,0.0,471
2025-12-09,Paid,North,808.56,8226
2025-12-09,Email,North,154.05,1591
2025-12-09,Referral,North,111.46,981
2025-12-09,Organic,South,0.0,270
2025-12-09,Paid,South,814.73,8835
2025-12-09,Email,South,137.09,1524
2025-12-09,Referral,South,102.63,1065
2025-12-09,Organic,East,0.0,277
2025-12-09,Paid,East,878.3,9890
2025-12-09,Email,East,163.98,1635
2025-12-09,Referral,East,89.04,743
2025-12-09,Organic,West,0.0,480
2025-12-09,Paid,West,789.47,8323
2025-12-09,Email,West,153.81,1703
2025-12-09,Referral,West,96.68,1028
2025-12-10,Organic,North,0.0,440
2025-12-10,Paid,North,705.36,6193
2025-12-10,Email,North,138.12,1283
2025-12-10,Referral,North,109.86,905
2025-12-10,Organic,South,0.0,225
2025-12-10,Paid,South,721.63,6628
2025-12-10,Email,South,171.06,1973
2025-12-10,Referral,South,114.87,1100
2025-12-10,Organic,East,0.0,430
2025-12-10,Paid,East,893.27,7162
2025-12-10,Email,East,131.25,1360
2025-12-10,Referral,East,95.46,962
2025-12-10,Organic,West,0.0,267
2025-12-10,Paid,West,799.9,7674
2025-12-10,Email,West,158.24,1455
2025-12-10,Referral,West,105.06,1251
2025-12-11,Organic,North,0.0,366
2025-12-11,Paid,North,812.96,7102
2025-12-11,Email,North,164.09,1543
2025-12-11,Referral,North,91.54,878
2025-12-11,Organic,South,0.0,380
2025-12-11,Paid,South,787.23,8682
2025-12-11,Email,South,164.72,1709
2025-12-11,Referral,South,102.89,1084
2025-12-11,Organic,East,0.0,225
2025-12-11,Paid,East,812.21,8764
2025-12-11,Email,East,154.33,1765
2025-12-11,Referral,East,100.44,951
2025-12-11,Organic,West,0.0,422
2025-12-11,Paid,West,820.96,7308
2025-12-11,Email,West,137.0,1569
2025-12-11,Referral,West,87.2,1024
2025-12-12,Organic,North,0.0,439
2025-12-12,Paid,North,739.79,6523
2025-12-12,Email,North,135.01,1517
2025-12-12,Referral,North,114.61,1190
2025-12-12,Organic,South,0.0,362
2025-12-12,Paid,South,911.34,8832
2025-12-12,Email,South,145.77,1360
2025-12-12,Referral,South,106.55,1051
2025-12-12,Organic,East,0.0,403
2025-12-12,Paid,East,841.03,8780
2025-12-12,Email,East,162.88,1631
2025-12-12,Referral,East,96.54,927
2025-12-12,Organic,West,0.0,421
2025-12-12,Paid,West,684.98,6732
2025-12-12,Email,West,134.51,1319
2025-12-12,Referral,West,95.44,949
2025-12-13,Organic,North,0.0,413
2025-12-13,Paid,North,861.25,7258
2025-12-13,Email,North,153.24,1358
2025-12-13,Referral,North,107.48,1018
2025-12-13,Organic,South,0.0,498
2025-12-13,Paid,South,841.0,8459
2025-12-13,Email,South,158.09,1689
2025-12-13,Referral,South,86.54,809
2025-12-13,Organic,East,0.0,326
2025-12-13,Paid,East,776.26,8252
2025-12-13,Email,East,132.78,1409
2025-12-13,Referral,East,98.8,1100
2025-12-13,Organic,West,0.0,289
2025-12-13,Paid,West,789.48,8503
2025-12-13,Email,West,138.92,1572
2025-12-13,Referral,West,91.43,787
2025-12-14,Organic,North,0.0,209
2025-12-14,Paid,North,734.7,6625
2025-12-14,Email,North,169.49,1913
2025-12-14,Referral,North,89.94,758
2025-12-14,Organic,South,0.0,463
2025-12-14,Paid,South,763.23,7219
2025-12-14,Email,South,163.99,1798
2025-12-14,Referral,South,95.89,951
2025-12-14,Organic,East,0.0,353
2025-12-14,Paid,East,793.96,7864
2025-12-14,Email,East,152.52,1349
2025-12-14,Referral,East,98.05,917
2025-12-14,Organic,West,0.0,306
2025-12-14,Paid,West,794.7,7019
2025-12-14,Email,West,162.91,1933
2025-12-14,Referral,West,88.15,733
2025-12-15,Organic,North,0.0,478
2025-12-15,Paid,North,792.37,7631
2025-12-15,Email,North,166.04,1453
2025-12-15,Referral,North,89.71,774
2025-12-15,Organic,South,0.0,237
2025-12-15,Paid,South,826.13,7536
2025-12-15,Email,South,155.02,1249
2025-12-15,Referral,South,99.84,1173
2025-12-15,Organic,East,0.0,457
2025-12-15,Paid,East,781.78,7953
2025-12-15,Email,East,148.53,1266
2025-12-15,Referral,East,93.0,1048
2025-12-15,Organic,West,0.0,373
2025-12-15,Paid,West,910.22,10368
2025-12-15,Email,West,167.86,1790
2025-12-15,Referral,West,110.75,1099
2025-12-16,Organic,North,0.0,314
2025-12-16,Paid,North,873.63,7247
2025-12-16,Email,North,167.18,1479
2025-12-16,Referral,North,87.99,787
2025-12-16,Organic,South,0.0,440
2025-12-16,Paid,South,846.87,9166
2025-12-16,Email,South,170.11,1996
2025-12-16,Referral,South,104.73,933
2025-12-16,Organic,East,0.0,454
2025-12-16,Paid,East,824.16,9700
2025-12-16,Email,East,142.7,1194
2025-12-16,Referral,East,91.14,853
2025-12-16,Organic,West,0.0,317
2025-12-16,Paid,West,763.17,8843
2025-12-16,Email,West,161.66,1744
2025-12-16,Referral,West,91.76,761
2025-12-17,Organic,North,0.0,480
2025-12-17,Paid,North,757.57,7005
2025-12-17,Email,North,160.82,1352
2025-12-17,Referral,North,106.85,1016
2025-12-17,Organic,South,0.0,227
2025-12-17,Paid,South,716.4,8184
2025-12-17,Email,South,169.41,1546
2025-12-17,Referral,South,98.75,909
2025-12-17,Organic,East,0.0,489
2025-12-17,Paid,East,737.34,6656
2025-12-17,Email,East,134.25,1518
2025-12-17,Referral,East,112.62,1250
2025-12-17,Organic,West,0.0,372
2025-12-17,Paid,West,717.92,6065
2025-12-17,Email,West,134.24,1320
2025-12-17,Referral,West,103.15,1018
2025-12-18,Organic,North,0.0,489
2025-12-18,Paid,North,796.27,6697
2025-12-18,Email,North,148.5,1770
2025-12-18,Referral,North,110.07,1134
2025-12-18,Organic,South,0.0,288
2025-12-18,Paid,South,782.57,8830
2025-12-18,Email,South,133.21,1111
2025-12-18,Referral,South,107.39,951
2025-12-18,Organic,East,0.0,357
2025-12-18,Paid,East,781.53,7362
2025-12-18,Email,East,161.49,1679
2025-12-18,Referral,East,86.32,933
2025-12-18,Organic,West,0.0,483
2025-12-18,Paid,West,907.83,9886
2025-12-18,Email,West,166.83,1556
2025-12-18,Referral,West,100.5,861
2025-12-19,Organic,North,0.0,212
2025-12-19,Paid,North,911.94,10706
2025-12-19,Email,North,157.23,1576
2025-12-19,Referral,North,107.55,1002
2025-12-19,Organic,South,0.0,460
2025-12-19,Paid,South,856.26,8751
2025-12-19,Email,South,135.91,1370
2025-12-19,Referral,South,113.66,981
2025-12-19,Organic,East,0.0,453
2025-12-19,Paid,East,914.49,7818
2025-12-19,Email,East,138.91,1217
2025-12-19,Referral,East,90.67,975
2025-12-19,Organic,West,0.0,272
2025-12-19,Paid,West,696.56,6570
2025-12-19,Email,West,166.04,1944
2025-12-19,Referral,West,104.95,983
2025-12-20,Organic,North,0.0,326
2025-12-20,Paid,North,703.13,7010
2025-12-20,Email,North,136.31,1563
2025-12-20,Referral,North,89.47,858
2025-12-20,Organic,South,0.0,405
2025-12-20,Paid,South,768.62,6468
2025-12-20,Email,South,134.24,1389
2025-12-20,Referral,South,94.32,896
2025-12-20,Organic,East,0.0,491
2025-12-20,Paid,East,896.06,7236
2025-12-20,Email,East,138.67,1296
2025-12-20,Referral,East,106.55,1224
2025-12-20,Organic,West,0.0,244
2025-12-20,Paid,West,721.75,6881
2025-12-20,Email,West,145.19,1165
2025-12-20,Referral,West,103.54,938
2025-12-21,Organic,North,0.0,207
2025-12-21,Paid,North,827.75,6756
2025-12-21,Email,North,156.46,1866
2025-12-21,Referral,North,113.0,1162
2025-12-21,Organic,South,0.0,224
2025-12-21,Paid,South,913.2,9201
2025-12-21,Email,South,172.39,1813
2025-12-21,Referral,South,90.65,963
2025-12-21,Organic,East,0.0,455
2025-12-21,Paid,East,910.19,9188
2025-12-21,Email,East,171.09,1728
2025-12-21,Referral,East,97.15,1002
2025-12-21,Organic,West,0.0,335
2025-12-21,Paid,West,905.83,7273
2025-12-21,Email,West,145.54,1616
2025-12-21,Referral,West,87.18,781
2025-12-22,Organic,North,0.0,264
2025-12-22,Paid,North,787.59,7697
2025-12-22,Email,North,155.76,1673
2025-12-22,Referral,North,87.9,942
2025-12-22,Organic,South,0.0,289
2025-12-22,Paid,South,725.64,6114
2025-12-22,Email,South,153.83,1840
2025-12-22,Referral,South,113.96,1213
2025-12-22,Organic,East,0.0,349
2025-12-22,Paid,East,868.9,8473
2025-12-22,Email,East,130.15,1269
2025-12-22,Referral,East,105.32,1263
2025-12-22,Organic,West,0.0,443
2025-12-22,Paid,West,801.65,8565
2025-12-22,Email,West,156.01,1758
2025-12-22,Referral,West,90.63,946
2025-12-23,Organic,North,0.0,324
2025-12-23,Paid,North,853.53,9440
2025-12-23,Email,North,134.7,1174
2025-12-23,Referral,North,90.09,915
2025-12-23,Organic,South,0.0,487
2025-12-23,Paid,South,886.31,8341
2025-12-23,Email,South,151.02,1704
2025-12-23,Referral,South,105.19,1157
2025-12-23,Organic,East,0.0,261
2025-12-23,Paid,East,862.8,8446
2025-12-23,Email,East,143.63,1608
2025-12-23,Referral,East,88.64,732
2025-12-23,Organic,West,0.0,342
2025-12-23,Paid,West,703.47,7275
2025-12-23,Email,West,136.73,1244
2025-12-23,Referral,West,96.75,852
2025-12-24,Organic,North,0.0,401
2025-12-24,Paid,North,784.64,6472
2025-12-24,Email,North,147.33,1540
2025-12-24,Referral,North,105.91,1114
2025-12-24,Organic,South,0.0,320
2025-12-24,Paid,South,718.64,6788
2025-12-24,Email,South,140.94,1154
2025-12-24,Referral,South,105.28,1015
2025-12-24,Organic,East,0.0,478
2025-12-24,Paid,East,846.31,8045
2025-12-24,Email,East,149.35,1290
2025-12-24,Referral,East,85.62,847
2025-12-24,Organic,West,0.0,309
2025-12-24,Paid,West,809.11,7513
2025-12-24,Email,West,133.94,1232
2025-12-24,Referral,West,107.24,1211
2025-12-25,Organic,North,0.0,359
2025-12-25,Paid,North,824.96,7998
2025-12-25,Email,North,142.82,1625
2025-12-25,Referral,North,95.72,848
2025-12-25,Organic,South,0.0,333
2025-12-25,Paid,South,827.06,8884
2025-12-25,Email,South,170.53,1574
2025-12-25,Referral,South,112.11,1033
2025-12-25,Organic,East,0.0,478
2025-12-25,Paid,East,694.69,6847
2025-12-25,Email,East,134.96,1415
2025-12-25,Referral,East,106.81,1171
2025-12-25,Organic,West,0.0,205
2025-12-25,Paid,West,884.27,8160
2025-12-25,Email,West,149.31,1382
2025-12-25,Referral,West,90.43,895
2025-12-26,Organic,North,0.0,427
2025-12-26,Paid,North,860.57,10168
2025-12-26,Email,North,128.93,1153
2025-12-26,Referral,North,113.53,1236
2025-12-26,Organic,South,0.0,492
2025-12-26,Paid,South,756.11,7911
2025-12-26,Email,South,141.33,1409
2025-12-26,Referral,South,88.58,1051
2025-12-26,Organic,East,0.0,399
2025-12-26,Paid,East,915.89,7655
2025-12-26,Email,East,157.83,1670
2025-12-26,Referral,East,103.03,923
2025-12-26,Organic,West,0.0,438
2025-12-26,Paid,West,894.74,9565
2025-12-26,Email,West,161.67,1423
2025-12-26,Referral,West,91.24,1045
2025-12-27,Organic,North,0.0,481
2025-12-27,Paid,North,756.92,7120
2025-12-27,Email,North,128.74,1447
2025-12-27,Referral,North,104.03,1108
2025-12-27,Organic,South,0.0,381
2025-12-27,Paid,South,812.48,8801
2025-12-27,Email,South,172.1,1631
2025-12-27,Referral,South,105.75,868
2025-12-27,Organic,East,0.0,434
2025-12-27,Paid,East,915.73,9276
2025-12-27,Email,East,168.52,1862
2025-12-27,Referral,East,113.74,1320
2025-12-27,Organic,West,0.0,403
2025-12-27,Paid,West,873.68,9371
2025-12-27,Email,West,152.19,1639
2025-12-27,Referral,West,96.48,837
2025-12-28,Organic,North,0.0,240
2025-12-28,Paid,North,766.63,7467
2025-12-28,Email,North,162.01,1602
2025-12-28,Referral,North,109.99,926
2025-12-28,Organic,South,0.0,464
2025-12-28,Paid,South,901.36,7625
2025-12-28,Email,South,130.42,1281
2025-12-28,Referral,South,102.52,968
2025-12-28,Organic,East,0.0,264
2025-12-28,Paid,East,774.66,9278
2025-12-28,Email,East,138.49,1185
2025-12-28,Referral,East,88.72,978
2025-12-28,Organic,West,0.0,261
2025-12-28,Paid,West,895.41,7572
2025-12-28,Email,West,149.86,1327
2025-12-28,Referral,West,87.69,812
2025-12-29,Organic,North,0.0,403
2025-12-29,Paid,North,749.82,8569
2025-12-29,Email,North,158.86,1505
2025-12-29,Referral,North,97.16,863
2025-12-29,Organic,South,0.0,240
2025-12-29,Paid,South,782.93,6607
2025-12-29,Email,South,163.62,1563
2025-12-29,Referral,South,88.81,928
2025-12-29,Organic,East,0.0,289
2025-12-29,Paid,East,872.62,8748
2025-12-29,Email,East,162.63,1640
2025-12-29,Referral,East,110.63,1104
2025-12-29,Organic,West,0.0,404
2025-12-29,Paid,West,740.16,8009
2025-12-29,Email,West,169.77,1973
2025-12-29,Referral,West,89.87,927
2025-12-30,Organic,North,0.0,442
2025-12-30,Paid,North,687.02,7440
2025-12-30,Email,North,166.88,1497
2025-12-30,Referral,North,91.34,1032
2025-12-30,Organic,South,0.0,352
2025-12-30,Paid,South,697.02,6046
2025-12-30,Email,South,132.24,1241
2025-12-30,Referral,South,105.85,886
2025-12-30,Organic,East,0.0,214
2025-12-30,Paid,East,786.87,9132
2025-12-30,Email,East,143.82,1313
2025-12-30,Referral,East,108.79,1053
2025-12-30,Organic,West,0.0,299
2025-12-30,Paid,West,849.3,8421
2025-12-30,Email,West,159.67,1834
2025-12-30,Referral,West,114.5,978
2025-12-31,Organic,North,0.0,225
2025-12-31,Paid,North,690.42,5656
2025-12-31,Email,North,160.57,1895
2025-12-31,Referral,North,99.91,1121
2025-12-31,Organic,South,0.0,366
2025-12-31,Paid,South,882.03,7171
2025-12-31,Email,South,156.58,1763
2025-12-31,Referral,South,103.23,888
2025-12-31,Organic,East,0.0,381
2025-12-31,Paid,East,732.14,8181
2025-12-31,Email,East,162.2,1793
2025-12-31,Referral,East,110.54,1126
2025-12-31,Organic,West,0.0,374
2025-12-31,Paid,West,697.19,6324
2025-12-31,Email,West,148.58,1462
2025-12-31,Referral,West,111.65,946
2026-01-01,Organic,North,0.0,316
2026-01-01,Paid,North,909.15,10230
2026-01-01,Email,North,135.96,1378
2026-01-01,Referral,North,104.09,1075
2026-01-01,Organic,South,0.0,361
2026-01-01,Paid,South,842.6,9971
2026-01-01,Email,South,163.89,1861
2026-01-01,Referral,South,112.99,937
2026-01-01,Organic,East,0.0,271
2026-01-01,Paid,East,876.52,8377
2026-01-01,Email,East,151.8,1446
2026-01-01,Referral,East,91.47,765
2026-01-01,Organic,West,0.0,244
2026-01-01,Paid,West,713.35,7567
2026-01-01,Email,West,169.42,1841
2026-01-01,Referral,West,102.79,928
2026-01-02,Organic,North,0.0,336
2026-01-02,Paid,North,858.56,7804
2026-01-02,Email,North,159.17,1640
2026-01-02,Referral,North,95.29,866
2026-01-02,Organic,South,0.0,366
2026-01-02,Paid,South,873.1,8809
2026-01-02,Email,South,136.49,1585
2026-01-02,Referral,South,98.4,848
2026-01-02,Organic,East,0.0,444
2026-01-02,Paid,East,870.16,10189
2026-01-02,Email,East,157.16,1783
2026-01-02,Referral,East,96.06,1016
2026-01-02,Organic,West,0.0,228
2026-01-02,Paid,West,875.48,10501
2026-01-02,Email,West,155.31,1450
2026-01-02,Referral,West,113.0,1105
2026-01-03,Organic,North,0.0,201
2026-01-03,Paid,North,784.05,7285
2026-01-03,Email,North,162.92,1598
2026-01-03,Referral,North,110.97,967
2026-01-03,Organic,South,0.0,498
2026-01-03,Paid,South,834.13,8927
2026-01-03,Email,South,155.26,1566
2026-01-03,Referral,South,114.3,1022
2026-01-03,Organic,East,0.0,452
2026-01-03,Paid,East,851.84,9590
2026-01-03,Email,East,149.73,1656
2026-01-03,Referral,East,91.4,890
2026-01-03,Organic,West,0.0,288
2026-01-03,Paid,West,704.26,6485
2026-01-03,Email,West,170.53,1796
2026-01-03,Referral,West,93.86,953
2026-01-04,Organic,North,0.0,454
2026-01-04,Paid,North,844.58,8582
2026-01-04,Email,North,146.65,1504
2026-01-04,Referral,North,106.82,944
2026-01-04,Organic,South,0.0,222
2026-01-04,Paid,South,706.34,7203
2026-01-04,Email,South,148.63,1237
2026-01-04,Referral,South,108.47,1028
2026-01-04,Organic,East,0.0,290
2026-01-04,Paid,East,748.63,7591
2026-01-04,Email,East,151.32,1399
2026-01-04,Referral,East,107.02,938
2026-01-04,Organic,West,0.0,323
2026-01-04,Paid,West,906.07,9917
2026-01-04,Email,West,141.6,1617
2026-01-04,Referral,West,103.4,915
2026-01-05,Organic,North,0.0,345
2026-01-05,Paid,North,754.59,6709
2026-01-05,Email,North,131.41,1280
2026-01-05,Referral,North,100.55,1014
2026-01-05,Organic,South,0.0,496
2026-01-05,Paid,South,784.64,7649
2026-01-05,Email,South,166.87,1521
2026-01-05,Referral,South,106.61,1001
2026-01-05,Organic,East,0.0,492
2026-01-05,Paid,East,700.73,5617
2026-01-05,Email,East,159.18,1489
2026-01-05,Referral,East,100.78,873
2026-01-05,Organic,West,0.0,466
2026-01-05,Paid,West,843.66,7330
2026-01-05,Email,West,131.53,1376
2026-01-05,Referral,West,111.87,1307
2026-01-06,Organic,North,0.0,298
2026-01-06,Paid,North,825.14,9029
2026-01-06,Email,North,162.44,1683
2026-01-06,Referral,North,101.25,1138
2026-01-06,Organic,South,0.0,467
2026-01-06,Paid,South,879.77,7971
2026-01-06,Email,South,127.63,1318
2026-01-06,Referral,South,100.4,1094
2026-01-06,Organic,East,0.0,320
2026-01-06,Paid,East,719.73,7506
2026-01-06,Email,East,153.87,1551
2026-01-06,Referral,East,91.24,747
2026-01-06,Organic,West,0.0,340
