order_id,customer_id,product_id,order_date,quantity,revenue,channel
O002800,C0321,P0033,2025-10-29,3,105.54,Organic
O002801,C0463,P0039,2025-10-29,1,110.51,Paid
O002802,C0674,P0005,2025-10-29,2,132.64,Organic
O002803,C0243,P0008,2025-10-29,3,568.17,Paid
O002804,C0341,P0011,2025-10-29,2,90.86,Organic
O002805,C0150,P0009,2025-10-29,2,152.56,Referral
O002806,C0484,P0012,2025-10-29,3,135.18,Organic
O002807,C0516,P0023,2025-10-29,2,291.98,Organic
O002808,C0277,P0021,2025-10-29,2,223.52,Email
O002809,C0712,P0032,2025-10-29,2,79.24,Organic
O002810,C0265,P0026,2025-10-29,2,43.74,Organic
O002811,C0712,P0031,2025-10-29,1,59.4,Email
O002812,C0489,P0035,2025-10-29,2,120.8,Organic
O002813,C0762,P0036,2025-10-29,2,47.46,Paid
O002814,C0477,P0036,2025-10-29,3,71.19,Paid
O002815,C0489,P0039,2025-10-29,2,221.02,Organic
O002816,C0511,P0036,2025-10-29,1,23.73,Paid
O002817,C0216,P0003,2025-10-29,3,1007.91,Email
O002818,C0432,P0004,2025-10-29,1,181.86,Email
O002819,C0094,P0007,2025-10-29,1,67.93,Paid
O002820,C0536,P0009,2025-10-29,1,76.28,Paid
O002821,C0765,P0017,2025-10-29,1,123.28,Paid
O002822,C0785,P0026,2025-10-29,1,21.87,Organic
O002823,C0352,P0033,2025-10-29,2,70.36,Organic
O002824,C0608,P0037,2025-10-29,3,192.54,Organic
O002825,C0663,P0038,2025-10-29,3,205.11,Paid
O002826,C0736,P0001,2025-10-29,2,80.6,Referral
O002827,C0338,P0004,2025-10-29,3,545.58,Paid
O002828,C0713,P0023,2025-10-29,2,291.98,Organic
O002829,C0440,P0026,2025-10-29,2,43.74,Organic
O002830,C0255,P0032,2025-10-29,1,39.62,Email
O002831,C0714,P0030,2025-10-29,2,54.42,Paid
O002832,C0665,P0010,2025-10-30,3,58.2,Referral
O002833,C0704,P0012,2025-10-30,3,135.18,Email
O002834,C0471,P0023,2025-10-30,1,145.99,Organic
O002835,C0796,P0030,2025-10-30,1,27.21,Referral
O002836,C0367,P0032,2025-10-30,1,39.62,Organic
O002837,C0241,P0031,2025-10-30,3,178.2,Organic
O002838,C0796,P0029,2025-10-30,2,48.9,Organic
O002839,C0100,P0026,2025-10-30,1,21.87,Paid
O002840,C0330,P0034,2025-10-30,1,53.91,Email
O002841,C0275,P0037,2025-10-30,2,128.36,Paid
O002842,C0031,P0040,2025-10-30,1,60.49,Referral
O002843,C0347,P0003,2025-10-30,1,335.97,Organic
O002844,C0426,P0010,2025-10-30,2,38.8,Organic
O002845,C0416,P0013,2025-10-30,3,134.58,Referral
O002846,C0077,P0012,2025-10-30,2,90.12,Paid
O002847,C0337,P0013,2025-10-30,3,134.58,Organic
O002848,C0334,P0014,2025-10-30,2,109.0,Organic
O002849,C0671,P0015,2025-10-30,3,165.42,Paid
O002850,C0206,P0018,2025-10-30,3,261.63,Paid
O002851,C0142,P0020,2025-10-30,3,436.02,Email
O002852,C0150,P0029,2025-10-30,3,73.35,Organic
O002853,C0678,P0027,2025-10-30,3,40.17,Organic
O002854,C0364,P0038,2025-10-30,1,68.37,Organic
O002855,C0410,P0039,2025-10-30,2,221.02,Paid
O002856,C0472,P0035,2025-10-30,2,120.8,Email
O002857,C0032,P0039,2025-10-30,2,221.02,Referral
O002858,C0438,P0034,2025-10-30,2,107.82,Organic
O002859,C0288,P0035,2025-10-30,2,120.8,Paid
O002860,C0354,P0007,2025-10-30,3,203.79,Organic
O002861,C0368,P0005,2025-10-30,3,198.96,Organic
O002862,C0048,P0001,2025-10-30,1,40.3,Paid
O002863,C0363,P0002,2025-10-30,2,534.12,Paid
O002864,C0137,P0004,2025-10-30,3,545.58,Organic
O002865,C0388,P0002,2025-10-30,1,267.06,Organic
O002866,C0785,P0013,2025-10-30,3,134.58,Paid
O002867,C0745,P0016,2025-10-30,2,60.6,Organic
O002868,C0368,P0014,2025-10-30,3,163.5,Organic
O002869,C0589,P0011,2025-10-30,3,136.29,Referral
O002870,C0459,P0024,2025-10-30,2,190.34,Email
O002871,C0007,P0019,2025-10-30,3,197.31,Referral
O002872,C0318,P0017,2025-10-30,2,246.56,Organic
O002873,C0284,P0022,2025-10-30,1,41.19,Paid
O002874,C0291,P0028,2025-10-30,2,44.4,Paid
O002875,C0536,P0025,2025-10-30,2,54.02,Paid
O002876,C0226,P0028,2025-10-30,1,22.2,Organic
O002877,C0734,P0034,2025-10-30,1,53.91,Referral
O002878,C0473,P0006,2025-10-30,3,262.62,Email
O002879,C0580,P0032,2025-10-30,2,79.24,Organic
O002880,C0189,P0002,2025-10-31,3,801.18,Referral
O002881,C0665,P0006,2025-10-31,1,87.54,Organic
O002882,C0665,P0006,2025-10-31,3,262.62,Email
O002883,C0709,P0009,2025-10-31,3,228.84,Organic
O002884,C0317,P0022,2025-10-31,3,123.57,Paid
O002885,C0425,P0021,2025-10-31,1,111.76,Paid
O002886,C0703,P0022,2025-10-31,2,82.38,Organic
O002887,C0367,P0037,2025-10-31,2,128.36,Email
O002888,C0139,P0012,2025-10-31,3,135.18,Paid
O002889,C0084,P0009,2025-10-31,2,152.56,Paid
O002890,C0460,P0015,2025-10-31,2,110.28,Organic
O002891,C0489,P0020,2025-10-31,1,145.34,Organic
O002892,C0364,P0023,2025-10-31,1,145.99,Paid
O002893,C0194,P0018,2025-10-31,2,174.42,Organic
O002894,C0218,P0020,2025-10-31,2,290.68,Referral
O002895,C0117,P0028,2025-10-31,2,44.4,Organic
O002896,C0018,P0030,2025-10-31,3,81.63,Paid
O002897,C0680,P0026,2025-10-31,2,43.74,Organic
O002898,C0719,P0025,2025-10-31,3,81.03,Referral
O002899,C0202,P0029,2025-10-31,1,24.45,Organic
O002900,C0727,P0031,2025-10-31,2,118.8,Organic
O002901,C0405,P0033,2025-10-31,3,105.54,Organic
O002902,C0106,P0033,2025-10-31,1,35.18,Organic
O002903,C0432,P0007,2025-10-31,2,135.86,Paid
O002904,C0745,P0007,2025-10-31,3,203.79,Organic
O002905,C0774,P0010,2025-10-31,1,19.4,Organic
O002906,C0009,P0016,2025-10-31,2,60.6,Paid
O002907,C0497,P0018,2025-10-31,3,261.63,Referral
O002908,C0411,P0025,2025-10-31,1,27.01,Organic
O002909,C0773,P0028,2025-10-31,2,44.4,Organic
O002910,C0209,P0036,2025-10-31,2,47.46,Paid
O002911,C0058,P0040,2025-10-31,1,60.49,Paid
O002912,C0412,P0034,2025-10-31,3,161.73,Paid
O002913,C0620,P0006,2025-10-31,3,262.62,Organic
O002914,C0236,P0015,2025-10-31,3,165.42,Paid
O002915,C0359,P0016,2025-10-31,3,90.9,Organic
O002916,C0781,P0021,2025-10-31,1,111.76,Organic
O002917,C0758,P0019,2025-10-31,3,197.31,Email
O002918,C0197,P0024,2025-10-31,3,285.51,Organic
O002919,C0020,P0019,2025-10-31,1,65.77,Email
O002920,C0722,P0021,2025-10-31,2,223.52,Paid
O002921,C0111,P0029,2025-10-31,3,73.35,Email
O002922,C0626,P0026,2025-10-31,1,21.87,Paid
O002923,C0185,P0033,2025-10-31,2,70.36,Paid
O002924,C0500,P0039,2025-10-31,2,221.02,Organic
O002925,C0036,P0037,2025-10-31,1,64.18,Organic
O002926,C0303,P0006,2025-11-01,1,87.54,Organic
O002927,C0030,P0006,2025-11-01,1,87.54,Email
O002928,C0398,P0013,2025-11-01,3,134.58,Paid
O002929,C0367,P0015,2025-11-01,3,165.42,Organic
O002930,C0718,P0010,2025-11-01,2,38.8,Email
O002931,C0453,P0017,2025-11-01,2,246.56,Organic
O002932,C0776,P0030,2025-11-01,1,27.21,Organic
O002933,C0726,P0039,2025-11-01,3,331.53,Organic
O002934,C0599,P0040,2025-11-01,2,120.98,Referral
O002935,C0687,P0039,2025-11-01,2,221.02,Email
O002936,C0624,P0016,2025-11-01,1,30.3,Organic
O002937,C0489,P0013,2025-11-01,2,89.72,Organic
O002938,C0719,P0017,2025-11-01,2,246.56,Paid
O002939,C0032,P0019,2025-11-01,3,197.31,Organic
O002940,C0337,P0021,2025-11-01,2,223.52,Paid
O002941,C0680,P0027,2025-11-01,3,40.17,Organic
O002942,C0414,P0030,2025-11-01,2,54.42,Referral
O002943,C0182,P0028,2025-11-01,2,44.4,Email
O002944,C0414,P0037,2025-11-01,2,128.36,Email
O002945,C0770,P0033,2025-11-01,1,35.18,Paid
O002946,C0356,P0036,2025-11-01,3,71.19,Organic
O002947,C0329,P0034,2025-11-01,1,53.91,Organic
O002948,C0593,P0004,2025-11-01,2,363.72,Referral
O002949,C0388,P0001,2025-11-01,1,40.3,Paid
O002950,C0225,P0005,2025-11-01,1,66.32,Organic
O002951,C0734,P0002,2025-11-01,3,801.18,Paid
O002952,C0663,P0007,2025-11-01,2,135.86,Organic
O002953,C0216,P0003,2025-11-01,3,1007.91,Organic
O002954,C0775,P0012,2025-11-01,2,90.12,Organic
O002955,C0368,P0023,2025-11-01,2,291.98,Paid
O002956,C0209,P0021,2025-11-01,3,335.28,Organic
O002957,C0786,P0026,2025-11-01,3,65.61,Organic
O002958,C0421,P0030,2025-11-01,2,54.42,Paid
O002959,C0086,P0030,2025-11-01,2,54.42,Paid
O002960,C0007,P0026,2025-11-01,2,43.74,Organic
O002961,C0247,P0035,2025-11-01,2,120.8,Email
O002962,C0227,P0034,2025-11-01,2,107.82,Paid
O002963,C0118,P0007,2025-11-01,2,135.86,Paid
O002964,C0559,P0002,2025-11-01,2,534.12,Referral
O002965,C0066,P0015,2025-11-01,2,110.28,Paid
O002966,C0714,P0018,2025-11-01,2,174.42,Referral
O002967,C0750,P0024,2025-11-01,3,285.51,Paid
O002968,C0116,P0017,2025-11-01,2,246.56,Paid
O002969,C0507,P0027,2025-11-01,1,13.39,Organic
O002970,C0093,P0028,2025-11-01,1,22.2,Organic
O002971,C0552,P0029,2025-11-01,1,24.45,Email
O002972,C0020,P0034,2025-11-01,2,107.82,Organic
O002973,C0222,P0038,2025-11-01,1,68.37,Paid
O002974,C0055,P0034,2025-11-01,2,107.82,Organic
O002975,C0561,P0039,2025-11-01,2,221.02,Organic
O002976,C0311,P0010,2025-11-02,3,58.2,Organic
O002977,C0704,P0012,2025-11-02,3,135.18,Organic
O002978,C0251,P0009,2025-11-02,3,228.84,Paid
O002979,C0297,P0020,2025-11-02,1,145.34,Paid
O002980,C0792,P0022,2025-11-02,1,41.19,Paid
O002981,C0659,P0028,2025-11-02,1,22.2,Organic
O002982,C0025,P0028,2025-11-02,2,44.4,Paid
O002983,C0175,P0031,2025-11-02,2,118.8,Organic
O002984,C0249,P0031,2025-11-02,2,118.8,Email
O002985,C0572,P0029,2025-11-02,1,24.45,Organic
O002986,C0303,P0032,2025-11-02,3,118.86,Organic
O002987,C0249,P0037,2025-11-02,3,192.54,Paid
O002988,C0335,P0033,2025-11-02,1,35.18,Email
O002989,C0194,P0008,2025-11-02,1,189.39,Organic
O002990,C0171,P0002,2025-11-02,3,801.18,Organic
O002991,C0694,P0005,2025-11-02,2,132.64,Organic
O002992,C0038,P0003,2025-11-02,3,1007.91,Organic
O002993,C0783,P0014,2025-11-02,2,109.0,Organic
O002994,C0529,P0016,2025-11-02,1,30.3,Referral
O002995,C0573,P0010,2025-11-02,1,19.4,Organic
O002996,C0511,P0016,2025-11-02,2,60.6,Email
O002997,C0573,P0013,2025-11-02,3,134.58,Organic
O002998,C0064,P0018,2025-11-02,2,174.42,Organic
O002999,C0340,P0021,2025-11-02,2,223.52,Organic
O003000,C0018,P0019,2025-11-02,2,131.54,Organic
O003001,C0783,P0023,2025-11-02,2,291.98,Paid
O003002,C0475,P0021,2025-11-02,1,111.76,Paid
O003003,C0762,P0023,2025-11-02,2,291.98,Organic
O003004,C0278,P0028,2025-11-02,2,44.4,Email
O003005,C0029,P0030,2025-11-02,1,27.21,Organic
O003006,C0171,P0031,2025-11-02,3,178.2,Paid
O003007,C0533,P0040,2025-11-02,1,60.49,Paid
O003008,C0678,P0037,2025-11-02,2,128.36,Organic
O003009,C0278,P0038,2025-11-02,3,205.11,Paid
O003010,C0508,P0004,2025-11-02,2,363.72,Referral
O003011,C0163,P0005,2025-11-02,1,66.32,Email
O003012,C0135,P0004,2025-11-02,1,181.86,Organic
O003013,C0327,P0003,2025-11-02,2,671.94,Paid
O003014,C0179,P0016,2025-11-02,1,30.3,Organic
O003015,C0261,P0012,2025-11-02,1,45.06,Paid
O003016,C0163,P0013,2025-11-02,1,44.86,Organic
O003017,C0216,P0013,2025-11-02,2,89.72,Organic
O003018,C0310,P0012,2025-11-02,1,45.06,Paid
O003019,C0225,P0023,2025-11-02,2,291.98,Organic
O003020,C0238,P0020,2025-11-02,2,290.68,Organic
O003021,C0629,P0022,2025-11-02,1,41.19,Email
O003022,C0512,P0026,2025-11-02,3,65.61,Email
O003023,C0773,P0027,2025-11-02,2,26.78,Referral
O003024,C0227,P0038,2025-11-02,2,136.74,Paid
O003025,C0281,P0038,2025-11-02,2,136.74,Organic
O003026,C0178,P0007,2025-11-02,1,67.93,Organic
O003027,C0559,P0001,2025-11-02,3,120.9,Organic
O003028,C0499,P0012,2025-11-02,1,45.06,Organic
O003029,C0682,P0020,2025-11-02,3,436.02,Email
O003030,C0246,P0023,2025-11-02,2,291.98,Organic
O003031,C0766,P0029,2025-11-02,1,24.45,Referral
O003032,C0722,P0032,2025-11-02,1,39.62,Referral
O003033,C0601,P0025,2025-11-02,2,54.02,Paid
O003034,C0559,P0034,2025-11-02,1,53.91,Organic
O003035,C0302,P0014,2025-11-03,1,54.5,Paid
O003036,C0108,P0012,2025-11-03,2,90.12,Email
O003037,C0793,P0011,2025-11-03,2,90.86,Paid
O003038,C0718,P0016,2025-11-03,3,90.9,Referral
O003039,C0087,P0020,2025-11-03,1,145.34,Email
O003040,C0549,P0020,2025-11-03,1,145.34,Referral
O003041,C0017,P0017,2025-11-03,3,369.84,Paid
O003042,C0100,P0027,2025-11-03,2,26.78,Organic
O003043,C0382,P0029,2025-11-03,2,48.9,Organic
O003044,C0444,P0026,2025-11-03,1,21.87,Organic
O003045,C0415,P0037,2025-11-03,2,128.36,Paid
O003046,C0180,P0037,2025-11-03,1,64.18,Referral
O003047,C0349,P0036,2025-11-03,1,23.73,Paid
O003048,C0031,P0035,2025-11-03,3,181.2,Email
O003049,C0410,P0006,2025-11-03,3,262.62,Email
O003050,C0408,P0009,2025-11-03,1,76.28,Paid
O003051,C0144,P0009,2025-11-03,3,228.84,Paid
O003052,C0698,P0018,2025-11-03,1,87.21,Organic
O003053,C0188,P0019,2025-11-03,1,65.77,Paid
O003054,C0738,P0020,2025-11-03,2,290.68,Paid
O003055,C0526,P0031,2025-11-03,1,59.4,Organic
O003056,C0309,P0027,2025-11-03,3,40.17,Paid
O003057,C0553,P0034,2025-11-03,1,53.91,Paid
O003058,C0588,P0004,2025-11-03,1,181.86,Paid
O003059,C0554,P0002,2025-11-03,1,267.06,Email
O003060,C0525,P0001,2025-11-03,2,80.6,Paid
O003061,C0097,P0013,2025-11-03,1,44.86,Organic
O003062,C0310,P0014,2025-11-03,2,109.0,Organic
O003063,C0451,P0009,2025-11-03,3,228.84,Email
O003064,C0058,P0012,2025-11-03,3,135.18,Organic
O003065,C0204,P0019,2025-11-03,3,197.31,Organic
O003066,C0137,P0027,2025-11-03,1,13.39,Organic
O003067,C0267,P0029,2025-11-03,2,48.9,Organic
O003068,C0138,P0033,2025-11-03,3,105.54,Paid
O003069,C0250,P0034,2025-11-03,2,107.82,Paid
O003070,C0568,P0040,2025-11-03,1,60.49,Paid
O003071,C0368,P0040,2025-11-03,2,120.98,Organic
O003072,C0261,P0035,2025-11-03,2,120.8,Email
O003073,C0191,P0002,2025-11-03,1,267.06,Paid
O003074,C0131,P0008,2025-11-03,1,189.39,Referral
O003075,C0567,P0012,2025-11-03,3,135.18,Paid
O003076,C0197,P0023,2025-11-03,1,145.99,Organic
O003077,C0131,P0023,2025-11-03,3,437.97,Paid
O003078,C0095,P0018,2025-11-03,3,261.63,Paid
O003079,C0580,P0032,2025-11-03,1,39.62,Organic
O003080,C0559,P0035,2025-11-03,2,120.8,Paid
O003081,C0675,P0040,2025-11-03,2,120.98,Referral
O003082,C0714,P0037,2025-11-03,3,192.54,Email
O003083,C0507,P0036,2025-11-03,3,71.19,Organic
O003084,C0255,P0035,2025-11-03,2,120.8,Organic
O003085,C0302,P0003,2025-11-04,1,335.97,Organic
O003086,C0465,P0008,2025-11-04,2,378.78,Email
O003087,C0600,P0005,2025-11-04,3,198.96,Paid
O003088,C0520,P0009,2025-11-04,1,76.28,Organic
O003089,C0305,P0016,2025-11-04,1,30.3,Paid
O003090,C0498,P0010,2025-11-04,1,19.4,Organic
O003091,C0415,P0014,2025-11-04,3,163.5,Organic
O003092,C0659,P0023,2025-11-04,2,291.98,Referral
O003093,C0249,P0018,2025-11-04,2,174.42,Organic
O003094,C0100,P0023,2025-11-04,1,145.99,Organic
O003095,C0777,P0031,2025-11-04,3,178.2,Paid
O003096,C0488,P0031,2025-11-04,1,59.4,Referral
O003097,C0799,P0026,2025-11-04,1,21.87,Organic
O003098,C0453,P0027,2025-11-04,1,13.39,Email
O003099,C0771,P0032,2025-11-04,2,79.24,Organic
O003100,C0548,P0034,2025-11-04,2,107.82,Organic
O003101,C0350,P0008,2025-11-04,3,568.17,Paid
O003102,C0760,P0007,2025-11-04,2,135.86,Organic
O003103,C0286,P0008,2025-11-04,3,568.17,Organic
O003104,C0441,P0002,2025-11-04,2,534.12,Referral
O003105,C0334,P0014,2025-11-04,1,54.5,Email
O003106,C0265,P0016,2025-11-04,2,60.6,Organic
O003107,C0739,P0013,2025-11-04,2,89.72,Referral
O003108,C0529,P0016,2025-11-04,1,30.3,Organic
O003109,C0414,P0023,2025-11-04,2,291.98,Organic
O003110,C0183,P0020,2025-11-04,3,436.02,Organic
O003111,C0420,P0021,2025-11-04,2,223.52,Organic
O003112,C0509,P0024,2025-11-04,1,95.17,Organic
O003113,C0533,P0035,2025-11-04,1,60.4,Referral
O003114,C0608,P0005,2025-11-04,2,132.64,Organic
O003115,C0306,P0014,2025-11-04,3,163.5,Organic
O003116,C0437,P0017,2025-11-04,2,246.56,Paid
O003117,C0594,P0018,2025-11-04,2,174.42,Organic
O003118,C0450,P0019,2025-11-04,2,131.54,Referral
O003119,C0773,P0032,2025-11-04,3,118.86,Paid
O003120,C0459,P0032,2025-11-04,1,39.62,Paid
O003121,C0523,P0028,2025-11-04,2,44.4,Paid
O003122,C0745,P0034,2025-11-04,3,161.73,Organic
O003123,C0191,P0001,2025-11-04,2,80.6,Paid
O003124,C0571,P0007,2025-11-04,2,135.86,Paid
O003125,C0729,P0005,2025-11-04,2,132.64,Organic
O003126,C0580,P0010,2025-11-04,2,38.8,Email
O003127,C0075,P0014,2025-11-04,3,163.5,Referral
O003128,C0185,P0009,2025-11-04,3,228.84,Referral
O003129,C0491,P0020,2025-11-04,3,436.02,Email
O003130,C0110,P0027,2025-11-04,3,40.17,Referral
O003131,C0584,P0031,2025-11-04,2,118.8,Organic
O003132,C0210,P0040,2025-11-04,1,60.49,Organic
O003133,C0366,P0036,2025-11-04,3,71.19,Email
O003134,C0338,P0033,2025-11-04,2,70.36,Paid
O003135,C0014,P0003,2025-11-05,1,335.97,Email
O003136,C0704,P0015,2025-11-05,3,165.42,Organic
O003137,C0190,P0014,2025-11-05,1,54.5,Organic
O003138,C0252,P0010,2025-11-05,2,38.8,Email
O003139,C0703,P0016,2025-11-05,2,60.6,Organic
O003140,C0335,P0010,2025-11-05,3,58.2,Paid
O003141,C0666,P0017,2025-11-05,2,246.56,Paid
O003142,C0014,P0038,2025-11-05,2,136.74,Email
O003143,C0087,P0034,2025-11-05,1,53.91,Organic
O003144,C0414,P0001,2025-11-05,1,40.3,Paid
O003145,C0264,P0004,2025-11-05,3,545.58,Email
O003146,C0595,P0016,2025-11-05,2,60.6,Email
O003147,C0712,P0013,2025-11-05,1,44.86,Organic
O003148,C0265,P0020,2025-11-05,1,145.34,Paid
O003149,C0022,P0028,2025-11-05,2,44.4,Organic
O003150,C0182,P0037,2025-11-05,1,64.18,Paid
O003151,C0308,P0033,2025-11-05,3,105.54,Referral
O003152,C0334,P0033,2025-11-05,3,105.54,Organic
O003153,C0162,P0037,2025-11-05,3,192.54,Organic
O003154,C0441,P0039,2025-11-05,3,331.53,Referral
O003155,C0098,P0007,2025-11-05,1,67.93,Organic
O003156,C0421,P0003,2025-11-05,1,335.97,Paid
O003157,C0069,P0002,2025-11-05,2,534.12,Referral
O003158,C0318,P0005,2025-11-05,1,66.32,Organic
O003159,C0391,P0004,2025-11-05,3,545.58,Organic
O003160,C0318,P0009,2025-11-05,1,76.28,Organic
O003161,C0413,P0024,2025-11-05,3,285.51,Email
O003162,C0629,P0026,2025-11-05,2,43.74,Email
O003163,C0435,P0035,2025-11-05,3,181.2,Organic
O003164,C0195,P0003,2025-11-05,2,671.94,Paid
O003165,C0714,P0001,2025-11-05,1,40.3,Organic
O003166,C0507,P0001,2025-11-05,3,120.9,Email
O003167,C0028,P0008,2025-11-05,1,189.39,Organic
O003168,C0721,P0016,2025-11-05,3,90.9,Email
O003169,C0093,P0015,2025-11-05,1,55.14,Organic
O003170,C0377,P0012,2025-11-06,3,135.18,Email
O003171,C0687,P0010,2025-11-06,1,19.4,Paid
O003172,C0576,P0011,2025-11-06,2,90.86,Organic
O003173,C0776,P0014,2025-11-06,2,109.0,Referral
O003174,C0344,P0018,2025-11-06,2,174.42,Paid
O003175,C0031,P0031,2025-11-06,2,118.8,Organic
O003176,C0085,P0031,2025-11-06,2,118.8,Organic
O003177,C0050,P0027,2025-11-06,1,13.39,Paid
O003178,C0425,P0038,2025-11-06,3,205.11,Organic
O003179,C0003,P0033,2025-11-06,2,70.36,Organic
O003180,C0444,P0037,2025-11-06,1,64.18,Paid
O003181,C0600,P0039,2025-11-06,1,110.51,Email
O003182,C0080,P0005,2025-11-06,3,198.96,Paid
O003183,C0219,P0014,2025-11-06,2,109.0,Paid
O003184,C0696,P0014,2025-11-06,2,109.0,Organic
O003185,C0103,P0024,2025-11-06,1,95.17,Organic
O003186,C0154,P0037,2025-11-06,2,128.36,Email
O003187,C0306,P0002,2025-11-06,3,801.18,Organic
O003188,C0135,P0013,2025-11-06,2,89.72,Paid
O003189,C0157,P0012,2025-11-06,3,135.18,Organic
O003190,C0163,P0019,2025-11-06,2,131.54,Organic
O003191,C0355,P0020,2025-11-06,1,145.34,Organic
O003192,C0525,P0037,2025-11-06,3,192.54,Organic
O003193,C0482,P0039,2025-11-06,2,221.02,Organic
O003194,C0496,P0024,2025-11-06,2,190.34,Email
O003195,C0020,P0020,2025-11-06,3,436.02,Organic
O003196,C0020,P0024,2025-11-06,3,285.51,Referral
O003197,C0343,P0024,2025-11-06,3,285.51,Email
O003198,C0336,P0029,2025-11-06,1,24.45,Referral
O003199,C0626,P0026,2025-11-06,1,21.87,Organic
O003200,C0505,P0038,2025-11-06,2,136.74,Organic
O003201,C0028,P0034,2025-11-06,1,53.91,Referral
O003202,C0148,P0037,2025-11-06,3,192.54,Email
O003203,C0520,P0001,2025-11-07,1,40.3,Email
O003204,C0252,P0012,2025-11-07,3,135.18,Paid
O003205,C0001,P0013,2025-11-07,2,89.72,Organic
O003206,C0443,P0032,2025-11-07,2,79.24,Organic
O003207,C0576,P0030,2025-11-07,3,81.63,Paid
O003208,C0709,P0033,2025-11-07,2,70.36,Paid
O003209,C0539,P0008,2025-11-07,3,568.17,Paid
O003210,C0177,P0006,2025-11-07,2,175.08,Email
O003211,C0457,P0006,2025-11-07,3,262.62,Organic
O003212,C0509,P0006,2025-11-07,2,175.08,Referral
O003213,C0511,P0006,2025-11-07,2,175.08,Email
O003214,C0779,P0001,2025-11-07,1,40.3,Organic
O003215,C0077,P0011,2025-11-07,1,45.43,Organic
O003216,C0177,P0010,2025-11-07,3,58.2,Paid
O003217,C0187,P0010,2025-11-07,3,58.2,Organic
O003218,C0464,P0026,2025-11-07,1,21.87,Email
O003219,C0350,P0025,2025-11-07,3,81.03,Paid
O003220,C0077,P0027,2025-11-07,1,13.39,Organic
O003221,C0219,P0029,2025-11-07,3,73.35,Organic
O003222,C0529,P0040,2025-11-07,3,181.47,Organic
O003223,C0694,P0040,2025-11-07,1,60.49,Paid
O003224,C0032,P0040,2025-11-07,1,60.49,Paid
O003225,C0182,P0034,2025-11-07,2,107.82,Organic
O003226,C0757,P0020,2025-11-07,2,290.68,Paid
O003227,C0579,P0021,2025-11-07,2,223.52,Paid
O003228,C0342,P0028,2025-11-07,2,44.4,Paid
O003229,C0575,P0027,2025-11-07,1,13.39,Email
O003230,C0749,P0028,2025-11-07,3,66.6,Organic
O003231,C0482,P0040,2025-11-07,1,60.49,Email
O003232,C0512,P0038,2025-11-07,1,68.37,Referral
O003233,C0536,P0039,2025-11-07,1,110.51,Paid
O003234,C0494,P0004,2025-11-07,1,181.86,Organic
O003235,C0319,P0001,2025-11-07,3,120.9,Organic
O003236,C0185,P0003,2025-11-07,2,671.94,Paid
O003237,C0730,P0018,2025-11-07,1,87.21,Referral
O003238,C0089,P0018,2025-11-07,1,87.21,Organic
O003239,C0236,P0038,2025-11-07,1,68.37,Organic
O003240,C0095,P0034,2025-11-07,2,107.82,Organic
O003241,C0382,P0006,2025-11-08,3,262.62,Organic
O003242,C0321,P0004,2025-11-08,1,181.86,Referral
O003243,C0572,P0015,2025-11-08,1,55.14,Paid
O003244,C0279,P0022,2025-11-08,1,41.19,Organic
O003245,C0189,P0019,2025-11-08,2,131.54,Paid
O003246,C0129,P0023,2025-11-08,2,291.98,Paid
O003247,C0415,P0030,2025-11-08,2,54.42,Organic
O003248,C0050,P0030,2025-11-08,2,54.42,Organic
O003249,C0659,P0031,2025-11-08,1,59.4,Paid
O003250,C0711,P0032,2025-11-08,1,39.62,Organic
O003251,C0665,P0032,2025-11-08,1,39.62,Organic
O003252,C0235,P0037,2025-11-08,1,64.18,Email
O003253,C0161,P0039,2025-11-08,3,331.53,Organic
O003254,C0759,P0005,2025-11-08,3,198.96,Paid
O003255,C0243,P0006,2025-11-08,3,262.62,Referral
O003256,C0337,P0007,2025-11-08,3,203.79,Organic
O003257,C0563,P0003,2025-11-08,3,1007.91,Email
O003258,C0485,P0014,2025-11-08,3,163.5,Paid
O003259,C0326,P0011,2025-11-08,2,90.86,Paid
O003260,C0329,P0012,2025-11-08,2,90.12,Referral
O003261,C0615,P0009,2025-11-08,2,152.56,Referral
O003262,C0521,P0020,2025-11-08,3,436.02,Paid
O003263,C0640,P0019,2025-11-08,1,65.77,Organic
O003264,C0671,P0024,2025-11-08,3,285.51,Organic
O003265,C0563,P0017,2025-11-08,3,369.84,Paid
O003266,C0239,P0026,2025-11-08,2,43.74,Paid
O003267,C0400,P0028,2025-11-08,2,44.4,Email
O003268,C0177,P0036,2025-11-08,3,71.19,Paid
O003269,C0740,P0033,2025-11-08,1,35.18,Paid
O003270,C0728,P0037,2025-11-08,3,192.54,Organic
O003271,C0485,P0037,2025-11-08,1,64.18,Organic
O003272,C0745,P0008,2025-11-08,2,378.78,Organic
O003273,C0570,P0008,2025-11-08,1,189.39,Paid
O003274,C0299,P0005,2025-11-08,3,198.96,Paid
O003275,C0512,P0008,2025-11-08,1,189.39,Email
O003276,C0786,P0004,2025-11-08,1,181.86,Paid
O003277,C0751,P0008,2025-11-08,3,568.17,Paid
O003278,C0586,P0009,2025-11-08,3,228.84,Organic
O003279,C0785,P0010,2025-11-08,2,38.8,Organic
O003280,C0097,P0029,2025-11-08,2,48.9,Organic
O003281,C0048,P0027,2025-11-08,3,40.17,Referral
O003282,C0482,P0027,2025-11-08,1,13.39,Paid
O003283,C0412,P0029,2025-11-08,3,73.35,Referral
