date,channel,region,spend,impressions
2025-11-24,Organic,East,0.0,427
2025-11-24,Paid,East,899.41,7427
2025-11-24,Email,East,132.73,1131
2025-11-24,Referral,East,112.92,1323
2025-11-24,Organic,West,0.0,387
2025-11-24,Paid,West,779.04,7976
2025-11-24,Email,West,156.53,1783
2025-11-24,Referral,West,105.11,1127
2025-11-25,Organic,North,0.0,491
2025-11-25,Paid,North,719.78,7927
2025-11-25,Email,North,170.0,1483
2025-11-25,Referral,North,96.24,912
2025-11-25,Organic,South,0.0,457
2025-11-25,Paid,South,822.82,8650
2025-11-25,Email,South,154.55,1507
2025-11-25,Referral,South,90.46,740
2025-11-25,Organic,East,0.0,283
2025-11-25,Paid,East,915.22,10309
2025-11-25,Email,East,136.89,1250
2025-11-25,Referral,East,100.71,1073
2025-11-25,Organic,West,0.0,221
2025-11-25,Paid,West,695.68,7354
2025-11-25,Email,West,154.74,1577
2025-11-25,Referral,West,94.56,941
2025-11-26,Organic,North,0.0,399
2025-11-26,Paid,North,735.54,5977
2025-11-26,Email,North,149.66,1618
2025-11-26,Referral,North,90.91,859
2025-11-26,Organic,South,0.0,296
2025-11-26,Paid,South,878.45,10459
2025-11-26,Email,South,150.2,1440
2025-11-26,Referral,South,103.76,1235
2025-11-26,Organic,East,0.0,424
2025-11-26,Paid,East,696.94,6747
2025-11-26,Email,East,136.34,1175
2025-11-26,Referral,East,105.44,1155
2025-11-26,Organic,West,0.0,345
2025-11-26,Paid,West,788.11,7448
2025-11-26,Email,West,170.18,1552
2025-11-26,Referral,West,91.43,1076
2025-11-27,Organic,North,0.0,368
2025-11-27,Paid,North,711.36,7962
2025-11-27,Email,North,155.3,1741
2025-11-27,Referral,North,103.05,1180
2025-11-27,Organic,South,0.0,420
2025-11-27,Paid,South,843.74,9640
2025-11-27,Email,South,140.06,1164
2025-11-27,Referral,South,86.3,755
2025-11-27,Organic,East,0.0,338
2025-11-27,Paid,East,681.81,7275
2025-11-27,Email,East,170.36,1649
2025-11-27,Referral,East,101.38,1199
2025-11-27,Organic,West,0.0,236
2025-11-27,Paid,West,775.34,9263
2025-11-27,Email,West,133.82,1542
2025-11-27,Referral,West,97.22,978
2025-11-28,Organic,North,0.0,447
2025-11-28,Paid,North,916.4,7428
2025-11-28,Email,North,143.16,1312
2025-11-28,Referral,North,98.81,851
2025-11-28,Organic,South,0.0,295
2025-11-28,Paid,South,828.31,9286
2025-11-28,Email,South,170.75,1543
2025-11-28,Referral,South,114.24,1052
2025-11-28,Organic,East,0.0,478
2025-11-28,Paid,East,859.47,8292
2025-11-28,Email,East,171.32,1390
2025-11-28,Referral,East,108.54,1160
2025-11-28,Organic,West,0.0,227
2025-11-28,Paid,West,748.33,7328
2025-11-28,Email,West,138.4,1624
2025-11-28,Referral,West,89.63,917
2025-11-29,Organic,North,0.0,364
2025-11-29,Paid,North,808.21,6912
2025-11-29,Email,North,149.6,1747
2025-11-29,Referral,North,91.27,757
2025-11-29,Organic,South,0.0,484
2025-11-29,Paid,South,901.38,9220
2025-11-29,Email,South,167.41,1991
2025-11-29,Referral,South,90.2,800
2025-11-29,Organic,East,0.0,360
2025-11-29,Paid,East,848.99,9547
2025-11-29,Email,East,149.66,1211
2025-11-29,Referral,East,87.16,989
2025-11-29,Organic,West,0.0,368
2025-11-29,Paid,West,692.86,7469
2025-11-29,Email,West,155.87,1512
2025-11-29,Referral,West,110.77,1015
2025-11-30,Organic,North,0.0,427
2025-11-30,Paid,North,759.24,7766
2025-11-30,Email,North,172.32,1800
2025-11-30,Referral,North,101.88,1047
2025-11-30,Organic,South,0.0,408
2025-11-30,Paid,South,872.51,9754
2025-11-30,Email,South,161.88,1514
2025-11-30,Referral,South,92.25,886
2025-11-30,Organic,East,0.0,355
2025-11-30,Paid,East,874.93,8833
2025-11-30,Email,East,144.03,1461
2025-11-30,Referral,East,87.21,885
2025-11-30,Organic,West,0.0,355
2025-11-30,Paid,West,821.69,9414
2025-11-30,Email,West,153.09,1569
2025-11-30,Referral,West,105.4,1252
2025-12-01,Organic,North,0.0,417
2025-12-01,Paid,North,726.89,7075
2025-12-01,Email,North,133.57,1086
2025-12-01,Referral,North,109.58,1032
2025-12-01,Organic,South,0.0,279
2025-12-01,Paid,South,796.38,7023
2025-12-01,Email,South,129.63,1383
2025-12-01,Referral,South,91.58,742
2025-12-01,Organic,East,0.0,421
2025-12-01,Paid,East,907.38,7681
2025-12-01,Email,East,148.44,1311
2025-12-01,Referral,East,86.28,825
2025-12-01,Organic,West,0.0,440
2025-12-01,Paid,West,754.29,6322
2025-12-01,Email,West,154.62,1756
2025-12-01,Referral,West,95.36,933
2025-12-02,Organic,North,0.0,250
2025-12-02,Paid,North,917.9,10889
2025-12-02,Email,North,163.56,1355
2025-12-02,Referral,North,94.02,826
2025-12-02,Organic,South,0.0,235
2025-12-02,Paid,South,781.02,7552
2025-12-02,Email,South,170.66,1861
2025-12-02,Referral,South,87.36,716
2025-12-02,Organic,East,0.0,484
2025-12-02,Paid,East,872.85,7120
2025-12-02,Email,East,166.11,1655
2025-12-02,Referral,East,107.33,1109
2025-12-02,Organic,West,0.0,404
2025-12-02,Paid,West,758.29,7642
2025-12-02,Email,West,136.38,1307
2025-12-02,Referral,West,87.81,934
2025-12-03,Organic,North,0.0,217
2025-12-03,Paid,North,751.11,6313
2025-12-03,Email,North,157.45,1554
2025-12-03,Referral,North,95.94,949
2025-12-03,Organic,South,0.0,248
2025-12-03,Paid,South,893.88,8390
2025-12-03,Email,South,157.69,1858
2025-12-03,Referral,South,88.74,950
2025-12-03,Organic,East,0.0,202
2025-12-03,Paid,East,907.65,8490
2025-12-03,Email,East,140.57,1297
2025-12-03,Referral,East,114.7,1053
2025-12-03,Organic,West,0.0,473
2025-12-03,Paid,West,895.7,10229
2025-12-03,Email,West,134.64,1432
2025-12-03,Referral,West,96.4,953
2025-12-04,Organic,North,0.0,246
2025-12-04,Paid,North,914.53,8287
2025-12-04,Email,North,166.13,1369
2025-12-04,Referral,North,108.77,1216
2025-12-04,Organic,South,0.0,278
2025-12-04,Paid,South,816.19,7501
2025-12-04,Email,South,136.98,1434
2025-12-04,Referral,South,106.76,1158
2025-12-04,Organic,East,0.0,451
2025-12-04,Paid,East,851.66,8116
2025-12-04,Email,East,171.56,2028
2025-12-04,Referral,East,98.56,1171
2025-12-04,Organic,West,0.0,494
2025-12-04,Paid,West,858.45,9640
2025-12-04,Email,West,132.64,1204
2025-12-04,Referral,West,88.67,763
2025-12-05,Organic,North,0.0,433
2025-12-05,Paid,North,729.13,6935
2025-12-05,Email,North,147.14,1217
2025-12-05,Referral,North,110.84,1261
2025-12-05,Organic,South,0.0,205
2025-12-05,Paid,South,822.12,8545
2025-12-05,Email,South,155.63,1406
2025-12-05,Referral,South,90.07,751
2025-12-05,Organic,East,0.0,416
2025-12-05,Paid,East,798.16,8341
2025-12-05,Email,East,152.59,1622
2025-12-05,Referral,East,106.16,939
2025-12-05,Organic,West,0.0,406
2025-12-05,Paid,West,746.25,6052
2025-12-05,Email,West,164.35,1808
2025-12-05,Referral,West,107.58,1022
2025-12-06,Organic,North,0.0,432
2025-12-06,Paid,North,749.58,6890
2025-12-06,Email,North,143.97,1568
2025-12-06,Referral,North,92.45,767
2025-12-06,Organic,South,0.0,277
2025-12-06,Paid,South,790.21,7329
2025-12-06,Email,South,159.89,1328
2025-12-06,Referral,South,104.68,968
2025-12-06,Organic,East,0.0,255
2025-12-06,Paid,East,735.98,6472
2025-12-06,Email,East,166.24,1526
2025-12-06,Referral,East,109.38,1002
2025-12-06,Organic,West,0.0,201
2025-12-06,Paid,West,681.64,6455
2025-12-06,Email,West,165.94,1720
2025-12-06,Referral,West,105.39,1017
2025-12-07,Organic,North,0.0,282
2025-12-07,Paid,North,834.3,8608
2025-12-07,Email,North,129.07,1318
2025-12-07,Referral,North,103.92,984
2025-12-07,Organic,South,0.0,302
2025-12-07,Paid,South,868.98,8240
2025-12-07,Email,South,140.39,1563
2025-12-07,Referral,South,114.55,1001
2025-12-07,Organic,East,0.0,313
2025-12-07,Paid,East,680.63,6767
2025-12-07,Email,East,140.23,1584
2025-12-07,Referral,East,112.47,952
2025-12-07,Organic,West,0.0,459
2025-12-07,Paid,West,731.6,6753
2025-12-07,Email,West,167.36,1583
2025-12-07,Referral,West,85.51,701
2025-12-08,Organic,North,0.0,301
2025-12-08,Paid,North,892.26,7454
2025-12-08,Email,North,136.3,1617
2025-12-08,Referral,North,97.34,1118
2025-12-08,Organic,South,0.0,315
2025-12-08,Paid,South,804.39,9481
2025-12-08,Email,South,170.54,1477
2025-12-08,Referral,South,105.3,1021
2025-12-08,Organic,East,0.0,244
2025-12-08,Paid,East,686.19,6883
2025-12-08,Email,East,131.72,1548
2025-12-08,Referral,East,92.5,902
2025-12-08,Organic,West,0.0,417
2025-12-08,Paid,West,801.84,7625
2025-12-08,Email,West,155.83,1369
2025-12-08,Referral,West,99.72,1181
2025-12-09,Organic,North,0.0,435
2025-12-09,Paid,North,760.33,8858
2025-12-09,Email,North,166.87,1516
2025-12-09,Referral,North,113.03,1123
2025-12-09,Organic,South,0.0,479
2025-12-09,Paid,South,811.92,6809
2025-12-09,Email,South,133.76,1336
2025-12-09,Referral,South,85.75,949
2025-12-09,Organic,East,0.0,292
2025-12-09,Paid,East,687.51,7283
2025-12-09,Email,East,154.75,1316
2025-12-09,Referral,East,90.44,992
2025-12-09,Organic,West,0.0,245
2025-12-09,Paid,West,681.55,8177
2025-12-09,Email,West,140.56,1625
2025-12-09,Referral,West,97.42,1154
2025-12-10,Organic,North,0.0,328
2025-12-10,Paid,North,859.83,10199
2025-12-10,Email,North,140.2,1138
2025-12-10,Referral,North,98.46,1087
2025-12-10,Organic,South,0.0,369
2025-12-10,Paid,South,880.46,7982
2025-12-10,Email,South,130.56,1159
2025-12-10,Referral,South,91.86,858
2025-12-10,Organic,East,0.0,293
2025-12-10,Paid,East,736.21,6248
2025-12-10,Email,East,150.98,1637
2025-12-10,Referral,East,112.25,1021
2025-12-10,Organic,West,0.0,398
2025-12-10,Paid,West,806.61,9304
2025-12-10,Email,West,158.78,1386
2025-12-10,Referral,West,92.99,976
2025-12-11,Organic,North,0.0,425
2025-12-11,Paid,North,698.89,7398
2025-12-11,Email,North,135.17,1591
2025-12-11,Referral,North,113.91,1302
2025-12-11,Organic,South,0.0,458
2025-12-11,Paid,South,910.67,8327
2025-12-11,Email,South,151.02,1289
2025-12-11,Referral,South,98.69,830
2025-12-11,Organic,East,0.0,407
2025-12-11,Paid,East,698.16,7985
2025-12-11,Email,East,165.82,1967
2025-12-11,Referral,East,85.82,967
2025-12-11,Organic,West,0.0,287
2025-12-11,Paid,West,727.01,7998
2025-12-11,Email,West,132.9,1528
2025-12-11,Referral,West,111.26,1137
2025-12-12,Organic,North,0.0,326
2025-12-12,Paid,North,893.48,9693
2025-12-12,Email,North,128.95,1244
2025-12-12,Referral,North,97.89,1118
2025-12-12,Organic,South,0.0,464
2025-12-12,Paid,South,810.46,6847
2025-12-12,Email,South,154.91,1524
2025-12-12,Referral,South,97.69,1166
2025-12-12,Organic,East,0.0,498
2025-12-12,Paid,East,778.3,9135
2025-12-12,Email,East,138.51,1215
2025-12-12,Referral,East,104.7,1047
2025-12-12,Organic,West,0.0,423
2025-12-12,Paid,West,706.37,7014
2025-12-12,Email,West,158.18,1582
2025-12-12,Referral,West,93.59,936
2025-12-13,Organic,North,0.0,375
2025-12-13,Paid,North,812.09,8334
2025-12-13,Email,North,147.43,1374
2025-12-13,Referral,North,87.11,713
2025-12-13,Organic,South,0.0,360
2025-12-13,Paid,South,886.11,9873
2025-12-13,Email,South,151.63,1600
2025-12-13,Referral,South,114.29,1356
2025-12-13,Organic,East,0.0,498
2025-12-13,Paid,East,683.96,7212
2025-12-13,Email,East,161.03,1354
2025-12-13,Referral,East,95.9,830
2025-12-13,Organic,West,0.0,315
2025-12-13,Paid,West,785.89,6847
2025-12-13,Email,West,149.82,1311
2025-12-13,Referral,West,112.67,977
2025-12-14,Organic,North,0.0,353
2025-12-14,Paid,North,762.63,7390
2025-12-14,Email,North,145.02,1727
2025-12-14,Referral,North,104.91,859
2025-12-14,Organic,South,0.0,450
2025-12-14,Paid,South,810.9,6865
2025-12-14,Email,South,148.72,1269
2025-12-14,Referral,South,101.73,964
2025-12-14,Organic,East,0.0,220
2025-12-14,Paid,East,836.85,7476
2025-12-14,Email,East,161.99,1881
2025-12-14,Referral,East,92.28,851
2025-12-14,Organic,West,0.0,213
2025-12-14,Paid,West,795.56,9038
2025-12-14,Email,West,132.46,1148
2025-12-14,Referral,West,107.34,1132
2025-12-15,Organic,North,0.0,259
2025-12-15,Paid,North,721.1,5972
2025-12-15,Email,North,128.29,1243
2025-12-15,Referral,North,88.24,808
2025-12-15,Organic,South,0.0,462
2025-12-15,Paid,South,691.84,7739
2025-12-15,Email,South,144.67,1395
2025-12-15,Referral,South,114.18,1173
2025-12-15,Organic,East,0.0,210
2025-12-15,Paid,East,870.52,8895
2025-12-15,Email,East,162.47,1398
2025-12-15,Referral,East,92.88,1081
2025-12-15,Organic,West,0.0,328
2025-12-15,Paid,West,802.57,8485
2025-12-15,Email,West,151.27,1664
2025-12-15,Referral,West,91.7,1071
2025-12-16,Organic,North,0.0,216
2025-12-16,Paid,North,799.88,9591
2025-12-16,Email,North,157.15,1560
2025-12-16,Referral,North,113.58,944
2025-12-16,Organic,South,0.0,326
2025-12-16,Paid,South,896.85,9615
2025-12-16,Email,South,144.08,1716
2025-12-16,Referral,South,107.77,1283
2025-12-16,Organic,East,0.0,375
2025-12-16,Paid,East,681.96,8107
2025-12-16,Email,East,164.58,1678
2025-12-16,Referral,East,89.83,1035
2025-12-16,Organic,West,0.0,391
2025-12-16,Paid,West,680.73,6790
2025-12-16,Email,West,171.7,1776
2025-12-16,Referral,West,106.32,1130
2025-12-17,Organic,North,0.0,355
2025-12-17,Paid,North,846.1,7431
2025-12-17,Email,North,142.71,1649
2025-12-17,Referral,North,93.1,899
2025-12-17,Organic,South,0.0,231
2025-12-17,Paid,South,903.32,8199
2025-12-17,Email,South,153.64,1474
2025-12-17,Referral,South,95.4,827
2025-12-17,Organic,East,0.0,498
2025-12-17,Paid,East,749.41,7183
2025-12-17,Email,East,136.17,1431
2025-12-17,Referral,East,87.59,932
2025-12-17,Organic,West,0.0,350
2025-12-17,Paid,West,835.4,6698
2025-12-17,Email,West,157.81,1291
2025-12-17,Referral,West,112.52,1257
2025-12-18,Organic,North,0.0,237
2025-12-18,Paid,North,813.5,9621
2025-12-18,Email,North,138.42,1147
2025-12-18,Referral,North,97.68,835
2025-12-18,Organic,South,0.0,433
2025-12-18,Paid,South,898.92,8807
2025-12-18,Email,South,172.41,1510
2025-12-18,Referral,South,112.53,1045
2025-12-18,Organic,East,0.0,470
2025-12-18,Paid,East,897.07,8428
2025-12-18,Email,East,128.41,1182
2025-12-18,Referral,East,98.09,1170
2025-12-18,Organic,West,0.0,406
2025-12-18,Paid,West,832.36,8807
2025-12-18,Email,West,145.33,1563
2025-12-18,Referral,West,93.39,1028
2025-12-19,Organic,North,0.0,395
2025-12-19,Paid,North,859.12,7393
2025-12-19,Email,North,152.35,1335
2025-12-19,Referral,North,94.36,1053
2025-12-19,Organic,South,0.0,325
2025-12-19,Paid,South,691.96,8004
2025-12-19,Email,South,132.33,1321
2025-12-19,Referral,South,99.26,952
2025-12-19,Organic,East,0.0,201
2025-12-19,Paid,East,741.0,6389
2025-12-19,Email,East,134.86,1147
2025-12-19,Referral,East,109.72,922
2025-12-19,Organic,West,0.0,299
2025-12-19,Paid,West,819.16,6687
2025-12-19,Email,West,151.13,1489
2025-12-19,Referral,West,110.74,937
2025-12-20,Organic,North,0.0,217
2025-12-20,Paid,North,715.31,7085
2025-12-20,Email,North,132.22,1383
2025-12-20,Referral,North,108.8,1112
2025-12-20,Organic,South,0.0,307
2025-12-20,Paid,South,787.2,7061
2025-12-20,Email,South,165.84,1541
2025-12-20,Referral,South,110.76,1314
2025-12-20,Organic,East,0.0,276
2025-12-20,Paid,East,885.9,10051
2025-12-20,Email,East,155.01,1757
2025-12-20,Referral,East,97.77,1017
2025-12-20,Organic,West,0.0,321
2025-12-20,Paid,West,919.73,9314
2025-12-20,Email,West,138.18,1475
2025-12-20,Referral,West,107.74,1233
2025-12-21,Organic,North,0.0,203
2025-12-21,Paid,North,859.35,8698
2025-12-21,Email,North,160.19,1619
2025-12-21,Referral,North,94.89,772
2025-12-21,Organic,South,0.0,296
2025-12-21,Paid,South,837.44,6732
2025-12-21,Email,South,168.97,1621
2025-12-21,Referral,South,86.89,1001
2025-12-21,Organic,East,0.0,254
2025-12-21,Paid,East,693.99,5769
2025-12-21,Email,East,151.26,1383
2025-12-21,Referral,East,110.25,1122
2025-12-21,Organic,West,0.0,283
2025-12-21,Paid,West,820.22,9659
2025-12-21,Email,West,166.31,1421
2025-12-21,Referral,West,111.16,1052
2025-12-22,Organic,North,0.0,315
2025-12-22,Paid,North,800.98,8869
2025-12-22,Email,North,146.51,1559
2025-12-22,Referral,North,90.1,827
2025-12-22,Organic,South,0.0,484
2025-12-22,Paid,South,780.82,8515
2025-12-22,Email,South,131.08,1064
2025-12-22,Referral,South,86.58,935
2025-12-22,Organic,East,0.0,217
2025-12-22,Paid,East,824.49,7422
2025-12-22,Email,East,133.82,1441
2025-12-22,Referral,East,101.32,1171
2025-12-22,Organic,West,0.0,418
2025-12-22,Paid,West,757.45,6443
2025-12-22,Email,West,156.18,1466
2025-12-22,Referral,West,89.97,925
2025-12-23,Organic,North,0.0,398
2025-12-23,Paid,North,748.53,8149
2025-12-23,Email,North,130.56,1425
2025-12-23,Referral,North,88.17,948
2025-12-23,Organic,South,0.0,330
2025-12-23,Paid,South,716.44,5791
2025-12-23,Email,South,165.54,1906
2025-12-23,Referral,South,96.1,1022
2025-12-23,Organic,East,0.0,460
2025-12-23,Paid,East,701.5,7031
2025-12-23,Email,East,146.62,1299
2025-12-23,Referral,East,92.52,1079
2025-12-23,Organic,West,0.0,408
2025-12-23,Paid,West,829.88,8787
2025-12-23,Email,West,146.09,1629
2025-12-23,Referral,West,107.37,1046
2025-12-24,Organic,North,0.0,244
2025-12-24,Paid,North,703.39,7863
2025-12-24,Email,North,159.13,1559
2025-12-24,Referral,North,89.08,988
2025-12-24,Organic,South,0.0,307
2025-12-24,Paid,South,866.41,9354
2025-12-24,Email,South,169.35,1400
2025-12-24,Referral,South,104.3,1165
2025-12-24,Organic,East,0.0,287
2025-12-24,Paid,East,856.86,7875
2025-12-24,Email,East,156.07,1673
2025-12-24,Referral,East,111.85,1320
2025-12-24,Organic,West,0.0,499
2025-12-24,Paid,West,846.53,8732
2025-12-24,Email,West,158.23,1738
2025-12-24,Referral,West,109.47,1003
2025-12-25,Organic,North,0.0,412
2025-12-25,Paid,North,726.09,6108
2025-12-25,Email,North,163.19,1684
2025-12-25,Referral,North,99.28,952
2025-12-25,Organic,South,0.0,276
2025-12-25,Paid,South,820.69,6845
2025-12-25,Email,South,158.85,1580
2025-12-25,Referral,South,103.92,844
2025-12-25,Organic,East,0.0,312
2025-12-25,Paid,East,775.91,8000
2025-12-25,Email,East,168.08,1826
2025-12-25,Referral,East,109.18,1204
2025-12-25,Organic,West,0.0,258
2025-12-25,Paid,West,803.24,8787
2025-12-25,Email,West,151.61,1788
2025-12-25,Referral,West,100.54,1024
2025-12-26,Organic,North,0.0,235
2025-12-26,Paid,North,698.99,5756
2025-12-26,Email,North,134.23,1434
2025-12-26,Referral,North,90.34,761
2025-12-26,Organic,South,0.0,383
2025-12-26,Paid,South,886.0,7205
2025-12-26,Email,South,150.28,1317
2025-12-26,Referral,South,112.43,1087
2025-12-26,Organic,East,0.0,394
2025-12-26,Paid,East,784.34,8840
2025-12-26,Email,East,149.67,1763
2025-12-26,Referral,East,95.77,1042
2025-12-26,Organic,West,0.0,226
2025-12-26,Paid,West,718.9,7274
2025-12-26,Email,West,139.17,1146
2025-12-26,Referral,West,92.43,839
2025-12-27,Organic,North,0.0,386
2025-12-27,Paid,North,719.88,8432
2025-12-27,Email,North,140.41,1664
2025-12-27,Referral,North,97.71,1067
2025-12-27,Organic,South,0.0,403
2025-12-27,Paid,South,747.45,7305
2025-12-27,Email,South,137.82,1590
2025-12-27,Referral,South,111.59,1053
2025-12-27,Organic,East,0.0,322
2025-12-27,Paid,East,752.66,6921
2025-12-27,Email,East,131.44,1387
2025-12-27,Referral,East,108.04,1011
2025-12-27,Organic,West,0.0,350
2025-12-27,Paid,West,685.28,7209
2025-12-27,Email,West,142.12,1220
2025-12-27,Referral,West,85.33,828
2025-12-28,Organic,North,0.0,400
2025-12-28,Paid,North,737.6,6396
2025-12-28,Email,North,155.08,1608
2025-12-28,Referral,North,94.15,1073
2025-12-28,Organic,South,0.0,379
2025-12-28,Paid,South,875.67,10241
2025-12-28,Email,South,157.88,1447
2025-12-28,Referral,South,105.32,1019
2025-12-28,Organic,East,0.0,254
2025-12-28,Paid,East,721.84,6218
2025-12-28,Email,East,148.43,1540
2025-12-28,Referral,East,114.24,1221
2025-12-28,Organic,West,0.0,269
2025-12-28,Paid,West,880.47,10508
2025-12-28,Email,West,146.08,1682
2025-12-28,Referral,West,107.33,994
2025-12-29,Organic,North,0.0,202
2025-12-29,Paid,North,847.58,10053
2025-12-29,Email,North,133.6,1557
2025-12-29,Referral,North,91.21,927
2025-12-29,Organic,South,0.0,365
2025-12-29,Paid,South,732.99,5934
2025-12-29,Email,South,135.32,1293
2025-12-29,Referral,South,90.68,968
2025-12-29,Organic,East,0.0,346
2025-12-29,Paid,East,764.98,6832
2025-12-29,Email,East,157.3,1819
2025-12-29,Referral,East,104.52,1007
2025-12-29,Organic,West,0.0,208
2025-12-29,Paid,West,869.66,8782
2025-12-29,Email,West,130.44,1423
2025-12-29,Referral,West,91.9,845
2025-12-30,Organic,North,0.0,395
2025-12-30,Paid,North,725.29,6736
2025-12-30,Email,North,158.9,1471
2025-12-30,Referral,North,87.75,737
2025-12-30,Organic,South,0.0,362
2025-12-30,Paid,South,919.62,9281
2025-12-30,Email,South,171.48,1993
2025-12-30,Referral,South,111.32,1089
2025-12-30,Organic,East,0.0,369
2025-12-30,Paid,East,832.4,6687
2025-12-30,Email,East,129.47,1532
2025-12-30,Referral,East,98.19,1113
2025-12-30,Organic,West,0.0,236
2025-12-30,Paid,West,741.85,6090
2025-12-30,Email,West,161.81,1461
2025-12-30,Referral,West,108.73,1208
2025-12-31,Organic,North,0.0,230
2025-12-31,Paid,North,748.59,7592
2025-12-31,Email,North,163.8,1833
2025-12-31,Referral,North,101.17,1090
2025-12-31,Organic,South,0.0,481
2025-12-31,Paid,South,778.58,6637
2025-12-31,Email,South,133.62,1269
2025-12-31,Referral,South,88.49,1019
2025-12-31,Organic,East,0.0,362
2025-12-31,Paid,East,864.58,10352
2025-12-31,Email,East,145.68,1632
2025-12-31,Referral,East,107.03,965
2025-12-31,Organic,West,0.0,234
2025-12-31,Paid,West,682.38,7715
2025-12-31,Email,West,171.59,1638
2025-12-31,Referral,West,101.01,887
2026-01-01,Organic,North,0.0,433
2026-01-01,Paid,North,685.02,5849
2026-01-01,Email,North,169.77,1565
2026-01-01,Referral,North,101.21,989
2026-01-01,Organic,South,0.0,253
2026-01-01,Paid,South,849.53,9866
2026-01-01,Email,South,153.01,1386
2026-01-01,Referral,South,110.48,1014
2026-01-01,Organic,East,0.0,444
2026-01-01,Paid,East,885.77,10100
2026-01-01,Email,East,159.96,1893
2026-01-01,Referral,East,111.84,1312
2026-01-01,Organic,West,0.0,328
2026-01-01,Paid,West,738.2,8850
2026-01-01,Email,West,133.78,1382
2026-01-01,Referral,West,105.74,996
2026-01-02,Organic,North,0.0,283
2026-01-02,Paid,North,715.57,5840
2026-01-02,Email,North,171.47,1672
2026-01-02,Referral,North,93.7,818
2026-01-02,Organic,South,0.0,269
2026-01-02,Paid,South,806.21,7238
2026-01-02,Email,South,139.74,1669
2026-01-02,Referral,South,102.78,864
2026-01-02,Organic,East,0.0,426
2026-01-02,Paid,East,698.89,6481
2026-01-02,Email,East,142.77,1538
2026-01-02,Referral,East,87.26,900
2026-01-02,Organic,West,0.0,358
2026-01-02,Paid,West,760.56,7549
2026-01-02,Email,West,148.47,1766
2026-01-02,Referral,West,105.13,965
2026-01-03,Organic,North,0.0,438
2026-01-03,Paid,North,787.96,6607
2026-01-03,Email,North,133.84,1374
2026-01-03,Referral,North,89.9,1018
2026-01-03,Organic,South,0.0,248
2026-01-03,Paid,South,768.92,7862
2026-01-03,Email,South,172.37,1411
2026-01-03,Referral,South,103.98,1038
2026-01-03,Organic,East,0.0,335
2026-01-03,Paid,East,737.13,5920
2026-01-03,Email,East,163.85,1804
2026-01-03,Referral,East,88.34,899
2026-01-03,Organic,West,0.0,300
2026-01-03,Paid,West,705.9,6944
2026-01-03,Email,West,127.7,1261
2026-01-03,Referral,West,89.26,840
2026-01-04,Organic,North,0.0,312
2026-01-04,Paid,North,697.4,7302
2026-01-04,Email,North,150.51,1601
2026-01-04,Referral,North,109.73,1019
2026-01-04,Organic,South,0.0,351
2026-01-04,Paid,South,866.27,8156
2026-01-04,Email,South,152.49,1562
2026-01-04,Referral,South,92.75,939
2026-01-04,Organic,East,0.0,272
2026-01-04,Paid,East,715.66,8008
2026-01-04,Email,East,166.29,1864
2026-01-04,Referral,East,103.54,859
2026-01-04,Organic,West,0.0,359
2026-01-04,Paid,West,908.41,10559
2026-01-04,Email,West,163.8,1765
2026-01-04,Referral,West,100.16,977
2026-01-05,Organic,North,0.0,377
2026-01-05,Paid,North,793.6,7658
2026-01-05,Email,North,154.42,1801
2026-01-05,Referral,North,91.56,782
2026-01-05,Organic,South,0.0,247
2026-01-05,Paid,South,847.8,9732
2026-01-05,Email,South,162.0,1557
2026-01-05,Referral,South,101.96,834
2026-01-05,Organic,East,0.0,339
2026-01-05,Paid,East,858.94,9592
2026-01-05,Email,East,155.03,1756
2026-01-05,Referral,East,95.36,796
2026-01-05,Organic,West,0.0,354
2026-01-05,Paid,West,918.25,10616
2026-01-05,Email,West,166.93,1739
2026-01-05,Referral,West,113.62,1163
2026-01-06,Organic,North,0.0,330
2026-01-06,Paid,North,838.07,8561
2026-01-06,Email,North,158.91,1511
2026-01-06,Referral,North,114.2,1344
2026-01-06,Organic,South,0.0,440
2026-01-06,Paid,South,688.28,6231
2026-01-06,Email,South,169.59,1907
2026-01-06,Referral,South,92.59,952
2026-01-06,Organic,East,0.0,208
2026-01-06,Paid,East,878.91,8768
2026-01-06,Email,East,149.57,1280
2026-01-06,Referral,East,86.02,1013
2026-01-06,Organic,West,0.0,419
2026-01-06,Paid,West,742.87,6016
2026-01-06,Email,West,156.12,1791
2026-01-06,Referral,West,99.11,1056
2026-01-07,Organic,North,0.0,486
2026-01-07,Paid,North,796.07,8955
2026-01-07,Email,North,143.12,1152
2026-01-07,Referral,North,110.59,1304
2026-01-07,Organic,South,0.0,217
2026-01-07,Paid,South,835.84,9053
2026-01-07,Email,South,166.48,1780
2026-01-07,Referral,South,109.65,1199
2026-01-07,Organic,East,0.0,314
2026-01-07,Paid,East,712.08,8244
2026-01-07,Email,East,170.33,1378
2026-01-07,Referral,East,106.13,890
2026-01-07,Organic,West,0.0,412
2026-01-07,Paid,West,731.36,8710
2026-01-07,Email,West,160.95,1739
2026-01-07,Referral,West,91.56,819
2026-01-08,Organic,North,0.0,366
2026-01-08,Paid,North,718.55,6660
2026-01-08,Email,North,168.7,1656
2026-01-08,Referral,North,95.24,1088
2026-01-08,Organic,South,0.0,400
2026-01-08,Paid,South,788.25,8734
2026-01-08,Email,South,137.05,1154
2026-01-08,Referral,South,93.68,867
2026-01-08,Organic,East,0.0,470
